gene,pval
Oarb_100001_c0_g1,-0.625704892230084
Oarb_100009_c0_g1,0.316716499609097
Oarb_100012_c0_g1,0.0341132499502227
Oarb_100015_c0_g1,0.116488970674733
Oarb_100023_c0_g1,0.977696943695323
Oarb_100037_c0_g1,-0.225242302795234
Oarb_100054_c0_g1,-0.0434529516575375
Oarb_100054_c2_g1,0.0373307879284988
Oarb_100054_c2_g2,-0.0338104420736634
Oarb_100054_c2_g3,-0.0529149229850982
Oarb_100054_c2_g4,2.63573625853449
Oarb_100054_c2_g6,0.474376357475037
Oarb_100058_c0_g1,0
Oarb_100059_c0_g1,-0.632490965703319
Oarb_100078_c0_g1,-0.00669335401918906
Oarb_100106_c0_g1,-0.0457830993112236
Oarb_100107_c0_g1,0
Oarb_100115_c0_g1,-0.498200941648357
Oarb_100118_c0_g1,0.247676962389162
Oarb_100120_c1_g1,0.199326092872477
Oarb_100138_c0_g1,0.0528905603773486
Oarb_100172_c0_g1,-1.28241902841136
Oarb_100175_c1_g1,0.112472813158718
Oarb_100175_c1_g2,0.279381811510273
Oarb_100181_c0_g1,0
Oarb_100181_c1_g1,3.56327305428659
Oarb_100188_c0_g1,0.455496857248835
Oarb_100193_c0_g1,0.478597986262946
Oarb_100202_c0_g1,-0.256063056831113
Oarb_100214_c0_g1,0.899324410063413
Oarb_100217_c0_g1,-1.44448694131058
Oarb_100218_c0_g1,0.116488970672951
Oarb_100229_c0_g1,0.679062504257536
Oarb_100239_c0_g1,-0.201749462217239
Oarb_100248_c1_g1,0.833370295987993
Oarb_100254_c0_g1,0.183522300542086
Oarb_100266_c0_g1,-0.0780699768883328
Oarb_100268_c0_g1,0.209699003281471
Oarb_100277_c0_g1,0.0631971947379583
Oarb_100283_c0_g1,0.199456416514522
Oarb_100298_c1_g2,-0.107065011170245
Oarb_100302_c1_g1,0.616523310735428
Oarb_100314_c0_g1,0.792527558287157
Oarb_100337_c0_g1,0.273056741005529
Oarb_100343_c0_g1,-0.398910057419313
Oarb_100352_c0_g1,-0.198113455136372
Oarb_100364_c0_g1,0.0388907168890835
Oarb_100378_c0_g1,0.297931416630989
Oarb_100389_c0_g1,0.0388907168890835
Oarb_100397_c0_g1,0.574874177506811
Oarb_100414_c0_g1,0.0802374377862347
Oarb_100462_c0_g1,0.199456392243006
Oarb_100473_c0_g1,0.0488689890599754
Oarb_100478_c0_g1,0.853571947828197
Oarb_100484_c0_g1,0.0628561942342182
Oarb_100494_c2_g1,0.844192078635331
Oarb_100496_c0_g1,1.41457716352513
Oarb_100497_c0_g1,0.122244953349976
Oarb_100499_c0_g4,0.226596541989861
Oarb_100499_c0_g5,0.89924705027417
Oarb_100510_c0_g1,0.328289671806332
Oarb_100535_c0_g1,-0.339246903884109
Oarb_100544_c0_g2,0.915501980747508
Oarb_100547_c0_g1,0.0479465514237276
Oarb_100548_c0_g2,-0.0529149229639702
Oarb_100551_c0_g1,0.302631131223761
Oarb_100562_c0_g1,0.292626657970282
Oarb_100563_c0_g1,0.0388907168890835
Oarb_100565_c0_g1,0.225543347091453
Oarb_100565_c1_g1,0.199326143908334
Oarb_100565_c1_g2,0.129446725343589
Oarb_100576_c0_g1,0.92620792347794
Oarb_100583_c0_g2,-0.243545208919354
Oarb_100590_c0_g1,0.0388907168890835
Oarb_100615_c0_g1,-0.313094998792708
Oarb_100625_c1_g1,2.43863589292028
Oarb_100625_c1_g2,0.367963485454717
Oarb_100631_c0_g1,0.0804800944511142
Oarb_100638_c1_g1,0.0132064071752754
Oarb_100640_c0_g1,0
Oarb_100649_c0_g1,0.679496535040277
Oarb_100655_c1_g1,0.320295664069852
Oarb_100663_c1_g2,0
Oarb_100663_c1_g3,0.199456392238533
Oarb_100665_c2_g1,1.60540187004146
Oarb_100670_c0_g1,0.359003850819436
Oarb_100671_c0_g1,-0.00721553105806075
Oarb_100674_c0_g1,1.16293403845362
Oarb_100676_c1_g1,0.199456980024396
Oarb_100678_c1_g1,0.0388907168890835
Oarb_100696_c0_g1,-0.199733181984535
Oarb_100698_c0_g1,0.115584114476989
Oarb_100698_c1_g1,2.08251275233962
Oarb_100700_c1_g1,-0.618363265281076
Oarb_100702_c0_g1,4.79594340778417
Oarb_100719_c3_g1,0.687968409745135
Oarb_100728_c0_g1,-0.798852190055134
Oarb_100734_c0_g1,0.246388531953835
Oarb_100735_c0_g1,1.55789608218086
Oarb_10073_c0_g1,4.09899519036952
Oarb_100747_c0_g1,0
Oarb_100754_c0_g1,-2.5216541717687
Oarb_100766_c0_g1,0
Oarb_100767_c0_g1,-0.680448970589277
Oarb_100790_c0_g1,-0.0829101201107023
Oarb_100790_c1_g2,-0.202772233727739
Oarb_100795_c2_g3,0.435621645291976
Oarb_100800_c0_g1,0.61229706588098
Oarb_100804_c1_g1,0.141945091577416
Oarb_100812_c0_g1,0
Oarb_100813_c1_g1,0.335868122156778
Oarb_100827_c0_g1,0.178046929305663
Oarb_100828_c1_g1,2.92353929930015
Oarb_100831_c0_g1,1.73149655041425
Oarb_100839_c1_g1,0.946125698555594
Oarb_100844_c1_g1,-0.103576657792127
Oarb_100850_c0_g1,0.331954115813344
Oarb_100852_c0_g1,-0.366895878139633
Oarb_100852_c1_g1,0.0388907168890835
Oarb_100857_c0_g3,0.820450983234777
Oarb_100858_c0_g1,-1.74826946651272
Oarb_100858_c0_g2,-0.0284308092819361
Oarb_100864_c0_g1,0
Oarb_100866_c2_g1,0.958881980801246
Oarb_100867_c0_g1,0.034045223597787
Oarb_100868_c0_g1,0.518337676159515
Oarb_100872_c2_g1,-0.736236144609633
Oarb_100875_c0_g1,-2.17314880308196
Oarb_100883_c0_g2,-0.698707696531386
Oarb_100884_c0_g1,-0.506041911451512
Oarb_100889_c0_g1,0
Oarb_100889_c0_g2,0
Oarb_100911_c0_g1,0.316910989568462
Oarb_100915_c0_g1,0.142096104068861
Oarb_100920_c0_g1,-0.166993109827243
Oarb_100924_c0_g1,-0.210746445994697
Oarb_100944_c0_g1,-0.358731886135287
Oarb_100947_c0_g1,1.27434951407791
Oarb_100963_c0_g1,0.491563772933325
Oarb_100967_c0_g1,0.726298584605299
Oarb_100970_c1_g1,0.0391274640001137
Oarb_100990_c1_g1,3.65999262148724
Oarb_100990_c1_g2,-1.36275828923255
Oarb_100998_c0_g1,0.0969761970263013
Oarb_100998_c1_g1,0.803539947114781
Oarb_101008_c0_g1,-0.191766581302164
Oarb_101052_c0_g1,-0.370808882148155
Oarb_101055_c0_g1,-0.593907167587693
Oarb_101063_c0_g1,0
Oarb_101066_c0_g1,-0.598019018170522
Oarb_101069_c1_g1,-0.0124249721440864
Oarb_101077_c0_g1,-0.741061097470965
Oarb_101079_c1_g1,0
Oarb_101085_c1_g2,-0.867357457768879
Oarb_101089_c0_g1,1.12706271543284
Oarb_101108_c0_g1,0.276962728951002
Oarb_101110_c0_g1,0.900866979019826
Oarb_101111_c0_g2,-1.20395566934345
Oarb_101117_c2_g1,-1.72223611959519
Oarb_101117_c3_g2,0.968846795778133
Oarb_101119_c0_g1,0.0071341033898994
Oarb_101124_c0_g1,-0.475300501731038
Oarb_101132_c1_g1,1.40298800825606
Oarb_101141_c0_g1,0.0132349977445655
Oarb_101155_c1_g1,0.154160110437842
Oarb_101155_c2_g1,2.11529739911118
Oarb_101157_c0_g2,-0.594163227651387
Oarb_101158_c1_g1,0.133574309176281
Oarb_101161_c1_g1,-2.943108066791
Oarb_101164_c0_g1,-0.137229575323764
Oarb_101166_c0_g1,0.0572153969722673
Oarb_101171_c0_g1,0.418548308005661
Oarb_101185_c0_g1,-0.251861462526163
Oarb_101192_c0_g1,0.0423009128400191
Oarb_101196_c0_g1,1.08516559115198
Oarb_101202_c0_g1,0.968522254229886
Oarb_101204_c0_g1,-0.396760011379576
Oarb_101220_c0_g1,0.0388907168890835
Oarb_101222_c0_g1,-1.31208155499432
Oarb_101223_c0_g1,0.564925210707245
Oarb_101225_c0_g1,0.914127742576854
Oarb_101227_c2_g1,1.15750765145074
Oarb_101227_c3_g1,1.90112201474487
Oarb_101228_c1_g1,0.352792002384264
Oarb_101228_c1_g2,1.39335201602312
Oarb_101248_c1_g1,-0.340868079347852
Oarb_101258_c0_g1,0.0388907168890835
Oarb_101268_c0_g1,0.377176511293926
Oarb_101279_c4_g1,0.0172912940376193
Oarb_101285_c0_g1,0.0378806890615004
Oarb_101292_c0_g1,-0.0956103198092806
Oarb_101296_c0_g1,-0.540068405244372
Oarb_101298_c0_g1,-0.251593403689268
Oarb_101302_c0_g1,0.230525667436113
Oarb_101306_c0_g1,0.256844976046332
Oarb_101307_c0_g2,-0.177619040881479
Oarb_101308_c6_g1,0.0742972442135175
Oarb_101334_c2_g1,10.4692229274912
Oarb_101337_c0_g1,0.0388907168890835
Oarb_101353_c1_g1,0.118366435365461
Oarb_101360_c0_g1,0.199456392243006
Oarb_101366_c0_g1,0.199326326268302
Oarb_101373_c0_g1,1.31966620876434
Oarb_101384_c0_g1,0.199456392241089
Oarb_101388_c0_g1,1.43501888796592
Oarb_101388_c0_g2,2.40196844127204
Oarb_101390_c0_g1,0
Oarb_101409_c0_g1,0.19932594964483
