gene,pval
Sym_100008_c0_g3,-9.71500180513452
Sym_100100_c0_g2,-1.40847271335489
Sym_100230_c0_g1,0.872868073171001
Sym_100246_c0_g3,-7.57063201249425
Sym_100437_c0_g1,-4.52397124768991
Sym_100629_c0_g1,-1.45201080418296
Sym_100793_c2_g1,-5.77408401335525
Sym_100802_c0_g1,-0.512293511614504
Sym_101037_c0_g1,0.142481528481387
Sym_101057_c0_g1,-2.31567290111901
Sym_101136_c0_g1,2.79345812654849
Sym_101138_c0_g1,1.81246345492872
Sym_101210_c1_g3,-0.443251744348746
Sym_101245_c3_g1,0.06272168476073
Sym_101261_c1_g1,-12.1912624805812
Sym_101299_c0_g1,6.22051031822043
Sym_101312_c0_g2,17.8091849131792
Sym_101326_c0_g1,-1.69241460802299
Sym_101441_c0_g1,-4.2025363320775
Sym_101501_c0_g1,-0.893907518381857
Sym_101501_c0_g2,-3.46583655769114
Sym_101543_c0_g2,-12.8096928592529
Sym_101543_c0_g3,-6.32569895265527
Sym_101592_c0_g2,-3.79201311155335
Sym_101592_c0_g3,-1.48908364734181
Sym_101757_c0_g1,-0.891735537310135
Sym_101757_c0_g2,3.93489000514934
Sym_101806_c0_g1,-4.7199432842888
Sym_101851_c0_g1,-4.90476106236159
Sym_101880_c0_g1,-2.61521656903932
Sym_101971_c0_g1,0.579911609850416
Sym_101976_c0_g1,-7.63342594237622
Sym_102048_c0_g1,-14.1797099600539
Sym_102230_c0_g1,-1.30390207258295
Sym_102324_c0_g5,-7.1242932995422
Sym_102382_c3_g3,-6.77334430359225
Sym_102395_c0_g1,0.00998188823173984
Sym_102471_c7_g1,-4.37183168578869
Sym_102539_c1_g2,-0.123883639705885
Sym_102539_c1_g5,-0.634856912875304
Sym_102539_c1_g6,0.892476853566169
Sym_102539_c1_g8,1.1760720165412
Sym_102539_c1_g9,-2.31230738204858
Sym_102575_c0_g1,4.11853603216995
Sym_102636_c0_g1,-8.10865922108951
Sym_102664_c0_g1,0.220704131444155
Sym_102695_c0_g1,-3.7789993700009
Sym_102764_c1_g1,-0.0428901345253357
Sym_102774_c0_g1,-2.68163060835875
Sym_102785_c0_g1,1.40607494140324
Sym_102797_c0_g2,-1.38929840368613
Sym_102806_c2_g3,0.792861202126088
Sym_102806_c2_g4,-0.106021346335704
Sym_102873_c0_g2,0.0264463709380875
Sym_102902_c2_g1,-1.83822883198536
Sym_102979_c12_g1,6.6449222353174
Sym_103005_c0_g1,-1.40693344838179
Sym_103012_c3_g1,0.669552559715719
Sym_103093_c3_g10,6.19425987931683
Sym_103171_c0_g1,-6.78717778125658
Sym_103230_c4_g2,6.1093450481521
Sym_103259_c1_g1,0.0464301873661363
Sym_103259_c1_g2,1.78910384454714
Sym_103259_c1_g4,-1.02152253137147
Sym_103259_c2_g1,7.42746107687925
Sym_103301_c0_g1,-2.49790190603875
Sym_103490_c0_g1,-1.69146502800041
Sym_103496_c0_g1,-9.93829341114595
Sym_103610_c0_g1,-16.1631282777738
Sym_103660_c1_g1,-0.613563807100375
Sym_103688_c0_g1,0.381633576863495
Sym_103755_c0_g1,0.279234622120764
Sym_103763_c6_g1,1.35620640810077
Sym_103763_c6_g2,-0.2130681008843
Sym_103766_c9_g1,1.27398978617964
Sym_103784_c0_g1,-3.73194946099988
Sym_103894_c0_g1,-0.892547379665328
Sym_103894_c0_g2,-5.15989880980295
Sym_103894_c0_g4,-0.596376215327796
Sym_103894_c1_g3,0.432072232007643
Sym_103894_c1_g6,-1.22358869801327
Sym_104048_c2_g7,7.6985298460481
Sym_104103_c2_g4,5.37155849997732
Sym_104174_c0_g1,-3.96438784249846
Sym_104246_c3_g1,3.6495225572451
Sym_104246_c3_g2,0.638170941076909
Sym_104246_c5_g1,-2.45968201614293
Sym_104246_c5_g4,1.25141590475079
Sym_104264_c2_g1,16.2783084589296
Sym_104297_c1_g1,13.2933180780366
Sym_104366_c3_g1,10.0741567476989
Sym_104397_c2_g9,-13.6806427539626
Sym_104561_c0_g1,-2.09320934166542
Sym_104594_c0_g1,-0.868480980597325
Sym_104762_c1_g5,5.4123727217047
Sym_104781_c1_g2,1.50508513820248
Sym_104866_c10_g1,-1.85240653838256
Sym_105077_c3_g2,2.88743302061892
Sym_105147_c1_g1,8.26104900418187
Sym_105147_c1_g2,2.27590067330443
Sym_105388_c1_g2,-0.438204751986839
Sym_105514_c6_g1,-7.83119980152287
Sym_105558_c0_g1,-0.000923987196076584
Sym_105819_c0_g1,-4.46155412773361
Sym_105892_c6_g1,-0.84760994226516
Sym_105943_c4_g1,-1.60634723606495
Sym_105943_c4_g3,-3.07120238377895
Sym_106073_c6_g1,-3.25098840236858
Sym_106193_c0_g1,-0.171115699562304
Sym_106346_c4_g1,-1.93704052468807
Sym_106483_c3_g1,28.7948580316875
Sym_106497_c4_g4,2.756994084178
Sym_106514_c0_g1,-8.6083214969653
Sym_106542_c2_g2,6.3543263079899
Sym_106555_c2_g4,-5.47698242408871
Sym_106636_c7_g3,1.75206179919801
Sym_106752_c2_g1,-1.40166432450621
Sym_106752_c4_g4,-0.630289134325935
Sym_106900_c1_g4,-7.95515778786373
Sym_106992_c0_g1,-0.941969574077192
Sym_107127_c2_g8,-0.522586677796726
Sym_107192_c0_g1,7.78511140331176
Sym_107242_c3_g1,4.18182560147634
Sym_107300_c1_g1,-1.47200967831339
Sym_107369_c2_g3,-0.367433182518423
Sym_107369_c3_g5,4.79102474473245
Sym_107499_c4_g1,-2.10255866094394
Sym_107578_c2_g1,1.41402940690275
Sym_107578_c2_g2,-3.04661889128054
Sym_107647_c1_g2,1.2353320715205
Sym_107783_c2_g1,15.4313547105843
Sym_107887_c2_g1,8.77411878771916
Sym_108316_c1_g1,-3.03194372973078
Sym_108329_c1_g2,5.36273741068413
Sym_108395_c0_g2,-3.43940211096729
Sym_108429_c4_g2,3.28494576380032
Sym_108429_c4_g6,5.26632193299989
Sym_108429_c4_g9,9.12686555250236
Sym_108771_c2_g1,-2.7889297116965
Sym_108872_c3_g1,-25.8977413336438
Sym_108903_c2_g1,15.7661129576468
Sym_109060_c1_g1,-2.14797382172801
Sym_109060_c7_g1,5.04151559687462
Sym_109253_c1_g1,-1.96256514884043
Sym_109253_c1_g2,-6.67510339942345
Sym_109253_c1_g3,-0.79547447244303
Sym_109358_c2_g1,0.0337533915191598
Sym_109469_c0_g1,2.18318380465107
Sym_109489_c3_g1,-9.69310333956051
Sym_109725_c2_g2,0.0489794966022541
Sym_109973_c6_g1,14.2346395283542
Sym_110125_c3_g1,-2.55406795084629
Sym_110246_c0_g1,1.02919948905897
Sym_110573_c2_g1,-1.77552313557182
Sym_110573_c2_g2,-1.43447101805708
Sym_110573_c3_g1,0.257556435887963
Sym_110573_c3_g3,-4.75894719724433
Sym_110573_c3_g4,0.0157985615877432
Sym_110707_c7_g1,2.65277718562711
Sym_110716_c0_g1,-2.4390431266456
Sym_110740_c0_g1,-5.09757436488418
Sym_110848_c2_g1,54.6250108043551
Sym_111108_c5_g1,0.365416809051846
Sym_111127_c1_g1,7.30250480316773
Sym_111127_c1_g2,5.68025021601146
Sym_111191_c0_g1,-0.269016095088528
Sym_111423_c4_g1,6.07984009794556
Sym_111553_c2_g1,-0.846608113809067
Sym_111600_c1_g1,0.918870850447104
Sym_111787_c1_g1,-8.3275845989924
Sym_111886_c4_g1,2.97586459141817
Sym_111971_c4_g1,2.69684512146411
Sym_112013_c3_g1,-0.317286302984965
Sym_112123_c0_g1,7.49308248407252
Sym_112123_c0_g2,0.406775337291972
Sym_112389_c0_g1,3.91624780696647
Sym_112403_c2_g7,-2.77862031993363
Sym_112513_c2_g1,-17.8393820784957
Sym_112519_c1_g1,4.70111058048763
Sym_112519_c1_g6,-2.84062343097909
Sym_112965_c2_g1,1.92694027789974
Sym_113175_c1_g1,0.577357687433479
Sym_113215_c4_g5,1.33285965078037
Sym_113244_c2_g3,0.527853785255033
Sym_113270_c1_g1,-3.49502759629693
Sym_113516_c10_g2,9.49015647764887
Sym_113535_c0_g1,-11.2662092097602
Sym_113535_c0_g2,-2.73959597680028
Sym_113560_c0_g1,1.76514458217963
Sym_113653_c1_g2,1.22408930670684
Sym_113764_c0_g1,27.8148206133501
Sym_113783_c0_g1,-0.555391736711789
Sym_114475_c0_g3,-6.29920921399344
Sym_114698_c0_g1,-14.703628646074
Sym_114890_c0_g1,-7.04794695742464
Sym_114907_c1_g1,-3.16090162487435
Sym_114907_c2_g1,-1.89326198975053
Sym_114907_c3_g1,-2.76289904456778
Sym_114907_c3_g2,-3.55294363365509
Sym_114958_c5_g1,-1.98342096650364
Sym_114970_c0_g2,3.10723198503717
Sym_115069_c1_g1,-2.21678296905249
Sym_115147_c3_g1,2.67195242015856
Sym_115171_c4_g3,6.21504960593641
Sym_115306_c0_g1,7.92068225409555
Sym_115621_c9_g1,-11.8035956697722
Sym_115874_c4_g1,7.65234021540132
Sym_116433_c1_g2,-8.9644319688721
Sym_116556_c1_g3,1.89333906183549
