gene,pval
Sym_0_c0_g1,-0.960805786213597
Sym_100004_c0_g1,-0.730808288386172
Sym_100008_c0_g1,-0.160591625050712
Sym_100008_c0_g2,-15.6195841011895
Sym_100008_c0_g3,0.883584379238361
Sym_100031_c0_g1,1.05576658716015
Sym_100036_c0_g1,-0.20764679601762
Sym_100044_c0_g1,-1.40466694823798
Sym_100054_c1_g1,0
Sym_100066_c0_g1,-0.618353817533587
Sym_100071_c0_g1,-0.178470300247661
Sym_100075_c2_g1,0.901678853918537
Sym_100075_c2_g2,0.50980576652042
Sym_100089_c0_g1,0.211902715724331
Sym_100095_c0_g1,0.264928762943114
Sym_100097_c0_g1,-2.69046087125048
Sym_100097_c0_g3,-7.06390428397597
Sym_100100_c0_g2,0.905990030368325
Sym_100110_c0_g1,0.529461189708608
Sym_100110_c0_g3,2.55109048289789
Sym_100136_c0_g1,-0.778913864190892
Sym_100136_c0_g2,-0.179394939207499
Sym_100136_c0_g3,-2.74319244665861
Sym_100168_c0_g1,-0.606081696560259
Sym_100192_c0_g1,0.808118817472352
Sym_100201_c0_g1,0.716960300876221
Sym_100207_c0_g1,0.642655304142862
Sym_100207_c0_g2,4.97075589871633
Sym_10020_c0_g1,0.100094737676793
Sym_100213_c0_g1,-13.0594840904096
Sym_100228_c1_g1,-0.568216855545314
Sym_100230_c0_g1,5.71096965926221
Sym_100230_c0_g3,-27.0990820547594
Sym_100232_c0_g1,6.21147077748737
Sym_100232_c0_g2,-6.95478813884326
Sym_100246_c0_g1,-2.89640253862673
Sym_100246_c0_g2,11.9757387077351
Sym_100246_c0_g3,-3.1527541943435
Sym_100252_c0_g1,-0.082516417617052
Sym_100252_c0_g2,0.355614051423698
Sym_100267_c0_g2,-0.121140918942312
Sym_100267_c0_g3,-10.4387236882784
Sym_100278_c0_g1,-0.445639169309312
Sym_100292_c0_g1,6.10725838351456
Sym_100295_c0_g1,-6.51701241647514
Sym_100304_c0_g2,2.94068303346906
Sym_100304_c0_g3,0.116024208357812
Sym_100304_c0_g4,-0.348459441895858
Sym_100317_c0_g1,8.22896983341719
Sym_100317_c0_g2,2.64401174307624
Sym_100330_c0_g1,-2.02952002208792
Sym_100339_c0_g1,-0.408661677211884
Sym_100341_c0_g1,-0.0678153426111998
Sym_100346_c0_g1,40.5654491276746
Sym_100365_c0_g2,9.60305533915828
Sym_100374_c0_g1,0.479785308169735
Sym_100382_c0_g5,-0.254141737981227
Sym_100387_c0_g1,-0.367853794691424
Sym_100410_c0_g1,-2.56213647502504
Sym_100410_c0_g3,0.282673801672087
Sym_100410_c0_g4,-0.0941714513901171
Sym_100437_c0_g1,-2.05501815435256
Sym_100437_c0_g2,-0.11114034578829
Sym_100439_c1_g1,66.0988596581655
Sym_100466_c0_g1,-0.970064932579108
Sym_100467_c0_g1,-10.1101401627552
Sym_100475_c0_g1,-0.40603631147937
Sym_100490_c0_g1,-0.675157754455997
Sym_100492_c0_g1,-1.11363807344395
Sym_100493_c0_g1,0.917689279759644
Sym_100511_c0_g1,6.89287859749916
Sym_100536_c1_g2,-10.4947719048591
Sym_100536_c1_g4,1.95694319745786
Sym_100539_c0_g1,-7.58716034785249
Sym_100541_c0_g1,-2.47229989728359
Sym_100546_c0_g1,-0.796501902331999
Sym_100571_c0_g1,11.5315390823796
Sym_100572_c0_g3,0.0270267098283965
Sym_100572_c0_g4,-0.220828648141532
Sym_100588_c0_g2,1.1073187613715
Sym_10059_c0_g1,-0.304469445712605
Sym_100607_c0_g1,0.650644513290473
Sym_100611_c0_g1,-1.63954611249003
Sym_100611_c0_g2,-2.75319887578473
Sym_100629_c0_g1,12.4322769222739
Sym_100629_c1_g1,-0.509762114985456
Sym_100635_c0_g1,-2.67065139916538
Sym_100639_c0_g1,-1.39141091805937
Sym_100639_c1_g1,1.8001140569481
Sym_100639_c1_g2,0
