baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sym_100100_c0_g2	93.2329504982186	-0.128280436202348	0.183417983796644	-0.699388541663244	0.484309246697622	0.715900849690306
Sym_100230_c0_g1	67.8357565532614	-0.132161931641495	0.189068802651912	-0.699015013517665	0.484542648266	0.715900849690306
Sym_100246_c0_g3	80.4971597622086	0.229035331530857	0.249722840228515	0.917158123467088	0.359059787134019	0.628240731442687
Sym_100437_c0_g1	99.6229742577636	0.254002092096942	0.166893499599855	1.52194119427023	0.128023816061927	0.389757855533479
Sym_100629_c0_g1	163.935505774579	-0.0853504370906978	0.173014981676652	-0.49331240718916	0.621791863009384	0.829055817345846
Sym_100793_c2_g1	111.49258317171	-0.0434166199402624	0.172040742466356	-0.252362430653616	0.800760936509062	0.940711080927579
Sym_100802_c0_g1	129.942710782282	0.0314917627650722	0.159330543295551	0.197650507640939	0.843318514861492	0.941836238554446
Sym_101037_c0_g1	139.6079037188	-0.00657762953142756	0.168378450200886	-0.0390645567979751	0.968838918965047	0.977782047447802
Sym_101057_c0_g1	182.900073397834	-0.309276166826377	0.173558341156915	-1.78197236021494	0.074753739165282	0.28920400089786
Sym_101138_c0_g1	94.8584293652267	-0.378214026255471	0.207310899894559	-1.82438080413444	0.0680945219872585	0.275740780392849
Sym_101210_c1_g3	60.3748020175554	0.265663167492237	0.197382219498559	1.34593261828317	0.178324248231914	0.449925795538984
Sym_101261_c1_g1	77.9634910322496	0.0164975883987016	0.17864730159222	0.0923472577064661	0.926422142532198	0.961602730223294
Sym_101299_c0_g1	53.9562309420764	-0.11083865548598	0.234989641190507	-0.471674644569216	0.6371590379518	0.835952657792761
Sym_101312_c0_g2	33.0047376151922	-0.137970051943489	0.320163539425663	-0.430936177776495	0.666514777163318	NA
Sym_101326_c0_g1	177.377643802594	-0.227972779152965	0.152176501244831	-1.49808135479595	0.134112114716382	0.389757855533479
Sym_101441_c0_g1	121.549910983317	0.287405986545688	0.176052258602123	1.63250383055422	0.102573392187196	0.36176422190753
Sym_101501_c0_g1	143.769621595104	-0.396674770072684	0.148319834862727	-2.67445531098261	0.00748507514693581	0.0598806011754865
Sym_101501_c0_g2	76.0384064816429	0.0870450300029185	0.213762810483605	0.407203805966027	0.683858306491453	0.872784142136952
Sym_101543_c0_g2	265.168668159089	-0.0978540596913915	0.116152167337476	-0.842464345990891	0.399528088762105	0.665204127482083
Sym_101543_c0_g3	232.021026486151	0.213790217442117	0.142472695980485	1.50056974756343	0.133466880923135	0.389757855533479
Sym_101592_c0_g2	200.009298193438	0.0222296556495488	0.142294172887063	0.156223232466393	0.875857064703649	0.945003675074989
Sym_101592_c0_g3	114.634548431731	-0.204475961557869	0.192825753596123	-1.06041831936074	0.288954331618125	0.583603345644178
Sym_101757_c0_g1	135.173528780022	-0.360536034082688	0.158421328887309	-2.2758048844493	0.0228576902762038	0.129264179493014
Sym_101806_c0_g1	98.6780978468885	0.00891970992526185	0.198125544264484	0.0450204942445718	0.964090973469989	0.977084280109806
Sym_101851_c0_g1	310.535174587048	-0.220123683461349	0.146643437415573	-1.50108103942995	0.133334602254326	0.389757855533479
Sym_101880_c0_g1	136.772060108773	0.124999785029579	0.155661249184343	0.803024424412447	0.421960617596243	0.680238116676775
Sym_101976_c0_g1	121.801089413177	0.0304089776024353	0.176154338712128	0.172626901072983	0.862944705340186	0.944071956348477
Sym_102324_c0_g5	59.4962403015031	0.304644723918135	0.204746238782993	1.48791365218202	0.136773666832742	0.389757855533479
Sym_102382_c3_g3	586.552700350433	0.253789603308127	0.0878852607174424	2.88773795783663	0.00388022981768764	0.0383231409018855
Sym_102395_c0_g1	159.745404305108	0.888204271271896	0.145909504068932	6.08736406130392	1.14784761884818e-09	1.65702590379911e-07
Sym_102471_c7_g1	197.904306614218	-0.0189668360948628	0.193762155889578	-0.0978872061357103	0.922021859219311	0.961602730223294
Sym_102539_c1_g2	59.7282996185038	-0.135015673814755	0.22206214865629	-0.608008499565289	0.543181836686312	0.764650825893177
Sym_102539_c1_g5	232.502677908044	-0.0940953682531885	0.140953575853811	-0.667562831827543	0.504412689824889	0.738604295815016
Sym_102539_c1_g9	70.1195224480398	-0.525898403952082	0.23576192278147	-2.23063333445724	0.0257054268499493	0.138219344373498
Sym_102636_c0_g1	272.764086491909	-0.440017500958022	0.105785032683305	-4.15954402807938	3.18883550004937e-05	0.000871615036680161
Sym_102664_c0_g1	116.673973737922	-0.019405958113456	0.207151322605066	-0.093680107225062	0.92536327290789	0.961602730223294
Sym_102695_c0_g1	84.2386617212152	-0.708771577385955	0.222070919473723	-3.19164516932538	0.00141465002151555	0.0171853780391518
Sym_102774_c0_g1	262.926611364385	0.0729789128417512	0.140646421359668	0.518882116844808	0.603842949253935	0.818507311270752
Sym_102797_c0_g2	70.8901840916926	-1.2974368848786	0.227857576117534	-5.69406954548378	1.24046518136325e-08	1.01718144871787e-06
Sym_102806_c2_g3	63.313994813787	-0.626392574279431	0.202826204948601	-3.08832172074692	0.00201290427550617	0.0235797357987865
Sym_102806_c2_g4	124.219443314987	-0.242424766517634	0.201647146635132	-1.20222264764443	0.229277276947385	0.51626551439229
Sym_102873_c0_g2	48.4830120547612	-0.240966537352161	0.260899236067537	-0.923600011192766	0.355694608015834	0.628240731442687
Sym_102902_c2_g1	96.6838810009363	-1.24924533306799	0.243342830144036	-5.13368457303037	2.84124123360385e-07	1.16490890577758e-05
Sym_103005_c0_g1	193.308695119787	-0.295871824910271	0.156504467120803	-1.89050082948681	0.0586910097471147	0.253298042066495
