baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ORTHOMCL5602	9.78470607207602	0.208356426332646	0.540023593916423	0.38582837616701	0.699623778293737	0.954862713930809
ORTHOMCL1396	7.28023738256898	0.543619721483573	0.54634823650177	0.995005904959687	0.319733392416523	0.904941552558651
ORTHOMCL7155	17.6103550190666	-0.117058874217191	0.323837402119831	-0.3614742258026	0.71774496913562	0.954862713930809
ORTHOMCL7010	21.5697111192524	0.226699322870138	0.358414818690963	0.632505440757474	0.527056654375156	0.925727713453799
ORTHOMCL8860	8.17143768128585	-0.422876674571412	0.358853977541649	-1.17840877079963	0.238633682777598	0.778400346203119
ORTHOMCL5435	29.1305501100696	0.00774697764396563	0.194752767976	0.0397785239433429	0.968269698087888	0.983999062151252
ORTHOMCL798.1	13.1215965495198	-0.344663225182145	0.354570681734598	-0.972057879957857	0.331021754770415	0.904941552558651
ORTHOMCL3522.1	45.6637642770225	0.256287650852358	0.291656044754542	0.87873251887527	0.379546322382899	0.910511594068113
ORTHOMCL3470	20.9509497901857	-0.0976601564379923	0.27451876700237	-0.355750382767635	0.722027510047646	0.954862713930809
ORTHOMCL1829	75.7082254206203	0.680218116559015	0.251627375857223	2.70327548519594	0.00686598147521768	0.104515495789425
ORTHOMCL8796	36.40996467752	-0.883698589787199	0.32191796829465	-2.74510489261772	0.00604915596548617	0.103591795908951
ORTHOMCL4705	10.0839686237335	0.0507733470907188	0.334155951451634	0.151945062986759	0.879230265777245	0.983999062151252
ORTHOMCL8156	43.8944163800729	-0.404562102868981	0.269323974300537	-1.50213921326414	0.133061159546105	0.603887084969638
ORTHOMCL2376.1	6.16656859574498	2.33007726753087	0.598320540472231	3.89436282045712	9.84571905612276e-05	0.00674431755344409
ORTHOMCL9014	132.531884007026	0.00849778499041857	0.292420159325073	0.0290601886341629	0.976816587245038	0.983999062151252
ORTHOMCL1830	9.95669588034054	-0.140686897114843	0.497766198563318	-0.282636501877592	0.777455496248314	0.983999062151252
ORTHOMCL3469.1	9.09234884458919	1.70432357644322	0.507296266581688	3.35962176092377	0.000780492493288429	0.0178212452634191
ORTHOMCL5488	30.7320015129277	0.654153372183807	0.275436391967636	2.37497074192241	0.0175503412800459	0.240439675536629
ORTHOMCL1657	37.5301107830573	0.0999446334736378	0.260489567740861	0.383679985115812	0.701215648901289	0.954862713930809
ORTHOMCL2459.1	40.9449552321284	0.225120813548694	0.294683276741473	0.76394159871581	0.444902046199102	0.925727713453799
ORTHOMCL3658	315.025928340128	0.202875679152939	0.556165986630428	0.364775416026564	0.715279057643699	0.954862713930809
ORTHOMCL5426	22.6041054122574	0.457475598934201	0.296955431058412	1.54055306314372	0.123425598877466	0.603887084969638
ORTHOMCL8292	5.57657715953193	-0.874273143775733	0.580522162707382	-1.50601165629643	0.13206418140941	0.603887084969638
ORTHOMCL4694	13.5785092136599	0.489858766182419	0.534032045475637	0.917283467036374	0.358994118580408	0.904941552558651
ORTHOMCL8834	6.07766436860135	0.226823686940376	0.42738762818567	0.530721228181732	0.595611973333143	0.938872815737307
ORTHOMCL1353.1	16.8992414336463	-2.69077391850549	0.709502079213616	-3.79248207628628	0.000149149018701475	0.00681113852070071
ORTHOMCL2178.1	48.0817070927392	0.586086107812038	0.29846256881762	1.96368378833519	0.0495667737920891	0.522357539193555
ORTHOMCL5179	18.936953261105	0.455450260796187	0.250896117483412	1.8152941757909	0.0694787135717591	0.594911484958187
ORTHOMCL1813.1	62.2044791189103	0.536464601354002	0.359151396496567	1.49370044662803	0.135253931759378	0.603887084969638
ORTHOMCL1113.1	408.097185771704	0.166089326400886	0.288384764855099	0.57592961432737	0.564662757698422	0.938872815737307
ORTHOMCL2461.1	22.6212718834905	0.214364557593367	0.2973825360814	0.720837747966111	0.4710093476137	0.925727713453799
ORTHOMCL5380	6.72800275224529	-0.0945025892412826	0.366800150788022	-0.257640540872887	0.796684338563	0.983999062151252
ORTHOMCL3054.1	8.58327266794431	0.289534938223917	0.443529702045393	0.652797178833097	0.513887042625571	0.925727713453799
ORTHOMCL5282	39.2032180225226	-0.387014585833662	0.240677213491814	-1.60802337794569	0.107830058797778	0.603887084969638
ORTHOMCL8692	8.89462765546038	0.284337892195548	0.418792153516004	0.67894751563124	0.497171117488396	0.925727713453799
ORTHOMCL2424	10.4263042886745	-0.3806540152468	0.364003028282875	-1.04574408911506	0.295679201148557	0.904941552558651
ORTHOMCL294.2	23.1949241014193	-0.527236616090503	0.823119010622997	-0.640535097945862	0.521824778663954	0.925727713453799
ORTHOMCL8888	26.5892294597026	-0.491240221102622	0.259234630855499	-1.89496372256084	0.0580972079658082	0.568522677951123
ORTHOMCL5138	15.0246953674471	0.0440025957760868	0.3677312294967	0.11965966512094	0.904752753280913	0.983999062151252
ORTHOMCL2374	28.1303575905165	-0.0433764776327831	0.306607476503778	-0.141472341533879	0.887496808522527	0.983999062151252
ORTHOMCL8696	41.2006064269688	-0.401728241225665	0.250973916658793	-1.60067725990756	0.109448420316357	0.603887084969638
ORTHOMCL3377	5.70406895599661	0.404012393146785	0.510365947601108	0.791613145519954	0.42858627959518	0.925727713453799
ORTHOMCL1650.1	11.9248149492558	0.515374733236218	0.712410008618563	0.723424330092699	0.469419227976115	0.925727713453799
ORTHOMCL8945	14.5417712914777	0.0176716047176427	0.286070143011248	0.0617736773632747	0.950743065863397	0.983999062151252
ORTHOMCL5591	10.9647181591139	0.0123581466163856	0.311972696114853	0.039612910906267	0.968401734104222	0.983999062151252
