"","Culture_Control.1","Culture_Control.1.1","Culture_Control.2","Culture_Control.2.1","Culture_Control.3","Culture_Control.3.1","Culture_Control.4","Culture_Control.4.1","Culture_Cool.1","Culture_Cool.2","Culture_Cool.3","Culture_Cool.4","Culture_Heat.1","Culture_Heat.1.1","Culture_Heat.2","Culture_Heat.2.1","Culture_Heat.3","Culture_Heat.3.1","Culture_Heat.4","Culture_Heat.4.1","OC4_F_B.host","OC4_F_B.sym","OC5_H_B.host","OC5_H_B.sym","OC9_C_B.host","OC9_C_B.sym","OD4_C_B.host","OD4_C_B.sym","OD5_F_B.host","OD5_F_B.sym","OD6_H_B.host","OD6_H_B.sym","OE10_F_W.host","OE11_C_W.host","OE3_H_W.host","OF7_C_B.host","OF7_C_B.sym","OF8_F_B.host","OF8_F_B.sym","OF9_H_B.host","OF9_H_B.sym","OH1_C_W.host","OH11_F_W.host","OH15_H_W.host","OI1_C_B.host","OI1_C_B.sym","OI2_F_B.host","OI2_F_B.sym","OI3_H_B.host","OI3_H_B.sym","OJ13_C_B.host","OJ13_C_B.sym","OJ14_F_B.host","OJ14_F_B.sym","OJ15_H_B.host","OJ15_H_B.sym","OL6_C_B.host","OL6_C_B.sym","OL7_F_B.host","OL7_F_B.sym","OL8_H_B.host","OL8_H_B.sym","ON4_C_W.host","ON5_F_W.host","ON6_H_W.host","OQ1_C_W.host","OQ11_H_W.host","OQ4_F_W.host","OR7_C_B.host","OR7_C_B.sym","OR8_F_B.host","OR8_F_B.sym","OR9_H_B.host","OR9_H_B.sym"
"ORTHOMCL8891",22.7936595748096,13.7850905910264,24.7101068513642,7.6786565165087,10.4283990548455,18.6841255587101,23.7018526029911,3.91869972000268,21.0786938884543,26.7612179334007,1.40130941690326,19.3999059243546,20.2323410095879,28.0642952200318,22.7376404781161,26.2178005390926,21.3099220999325,3.85999501288912,23.6817521125066,7.7952786543303,20.6856653388658,6.90755484251562,11.8849949978678,23.3551569483876,9.61516548043875,22.5656928486769,10.6640448865794,27.4712121277517,11.6926846150315,18.6841255587101,14.8851396160723,27.8083672356472,6.21658106030551,1.10263969705868,13.6331380644611,9.54027095562802,17.0642253491471,6.6184904707408,0,12.736328712263,53.5555628400367,6.27924421577302,13.0205365880941,8.23007737018794,8.79958392132582,19.8520981432638,9.28808985037915,43.2234761247004,1.35307975598116,27.6558351813098,10.5098206267744,26.3978620524497,9.34206277935503,26.7081229019808,8.74497190454296,47.6701757382053,14.8315849447501,46.2879788828117,12.4976889037496,23.484182438388,11.2339387954176,28.2976071377804,6.46516758893756,11.940263574804,1.65182802641367,15.5079423301824,10.6407242946091,13.8623699436153,16.446993584961,24.9121674116134,17.3213003909072,37.9359870158575,20.9655095660197,40.2585984658079
"ORTHOMCL8888",50.0276424434133,35.4863718184839,39.1243358479933,35.3507960382665,38.6859964937818,39.9800106041215,63.0833923125764,33.9620642400233,60.1261104359189,36.9559676223153,35.4998385615491,14.4405314775271,38.9472564434567,37.0620081913397,44.1852020638569,44.6606671252128,49.6171320535742,45.8374407780583,34.715295710379,31.7187200417578,83.642038109327,6.90755484251562,28.863559280536,37.3682511174201,48.0758274021938,28.2071160608462,46.6551963787849,6.86780303193792,99.3878192277677,11.210475335226,29.7702792321445,20.8562754267354,95.3209095913512,39.6950290941126,24.8604282351938,43.8852463958889,28.4403755819119,108.732343447884,35.2262736575819,34.8573206861936,16.066668852011,39.7685466998958,110.6745609988,33.4689813054309,44.835975218184,22.6881121637301,124.460403995081,28.8156507498003,37.8862331674725,27.6558351813098,43.207040354517,18.8556157517498,88.1403314400018,19.077230644272,26.2349157136289,21.6682616991842,47.6729516081255,3.85733157356764,95.6073201136847,15.656121625592,29.4890893379712,7.0744017844451,37.3543016249726,99.9211530733597,28.0810764490324,34.3390151596896,25.5377383070619,86.4359537660719,53.7268457108727,31.1402092645168,81.9430749262151,21.6777068662043,17.1535987358343,0
"ORTHOMCL2235",19.2414009397743,12.5567161819251,20.5917557094702,9.27233994446334,10.4283990548455,6.22804185290335,21.8786331719918,3.39620642400233,1.7277617941356,6.11684981334874,21.331043346194,14.1488035688902,28.6624830969162,7.49809414275658,20.1574826933654,7.59412153546129,4.45281954326948,12.8666500429637,0.538221638920605,12.3649247620412,15.2894048156834,34.5377742125781,0,0,5.34175860024375,5.64142321216924,0,41.2068181916275,8.50377062911381,3.73682511174201,10.3050966572808,20.8562754267354,6.90731228922835,8.82111757646948,5.61364508536633,1.9080541911256,22.7523004655295,5.67299183206354,8.80656841439549,7.37366399131018,0,7.32578491840185,7.81232195285649,6.03539007147115,7.12347269821614,36.8681822660614,11.145707820455,18.0097817186252,16.2369570717739,9.21861172710325,7.00654708451628,33.9401083531496,9.34206277935503,19.077230644272,7.28747658711914,34.6692187186948,8.47519139700008,34.7159841621088,8.74838223262475,23.484182438388,9.8296964459904,7.0744017844451,4.31011172595837,4.39904447492779,0,7.7539711650912,12.768869153531,12.7751252421553,7.67526367298181,31.1402092645168,10.6592617790198,32.5165602993064,11.4357324905562,40.2585984658079
"ORTHOMCL7902",7.69656037590974,9.69050922735522,4.89054198099916,21.0076451866748,16.147198536535,11.8533699781064,2.55250720339905,6.26991955200429,9.67546604715936,26.251480448955,2.80261883380651,12.9818919343425,16.69168133291,3.8561627019891,19.5124432471777,6.14762219537343,7.63340493131911,5.62915939379663,6.99688130596786,10.4833057765132,22.4844188465933,20.7226645275469,15.2807078544014,14.0130941690326,32.0505516014625,22.5656928486769,6.66502805411213,0,0.531485664319613,18.6841255587101,8.01507517788506,6.95209180891179,24.8663242412221,23.1554336382324,16.840935256099,0,5.68807511638238,0.945498638677256,8.80656841439549,0.670333090119108,0,5.23270351314418,7.81232195285649,3.84070277275437,15.5040288137645,22.6881121637301,20.4337976708341,18.0097817186252,1.35307975598116,0,7.59042600822596,11.3133694510499,8.93588613677438,22.8926767731264,7.28747658711914,13.0009570195105,8.47519139700008,3.85733157356764,10.6230355681872,31.3122432511839,8.4254540965632,21.2232053533353,6.46516758893756,5.44643601657726,1.65182802641367,7.7539711650912,8.5125794356873,9.78520231314021,5.48233119498701,37.3682511174201,7.32824247307614,0,7.62382166037079,10.064649616452
"ORTHOMCL5536",19.9814548220734,14.467520818305,0.514793892736754,28.5414213915512,3.70039966462261,11.6524654022063,16.4089748789939,8.88238603200608,25.5708745532069,10.4496184311374,49.3572316842591,2.04209536045838,15.1742557571909,2.35654387343778,13.5458283699415,8.85980845803818,20.3557464835176,3.53832876181503,5.65132720866635,9.54249628374916,6.29563727704612,20.7226645275469,13.5828514261346,18.6841255587101,8.54681376039,28.2071160608462,15.9960673298691,48.0746212235654,13.2871416079903,26.1577757821941,12.5951181366765,20.8562754267354,0,1.10263969705868,4.81169578745686,17.1724877201304,39.8165258146766,10.4004850254498,8.80656841439549,8.04399708142929,21.4222251360147,8.37232562103069,0,5.48671824679196,0,25.5241261841964,0,39.6215197809754,0,0,8.17430493193566,37.7112315034995,9.34206277935503,34.3390151596896,13.1174578568144,34.6692187186948,11.6533881708751,27.0013210149735,11.2479200133747,27.398212844786,1.4042423494272,7.0744017844451,6.46516758893756,5.44643601657726,8.25914013206835,1.1077101664416,4.25628971784365,4.6207899812051,1.0964662389974,6.22804185290336,7.32824247307614,32.5165602993064,11.4357324905562,30.1939488493559
"ORTHOMCL2374",32.266349268237,26.7512649093186,18.7899770848915,26.5130970286999,27.2483975304028,27.1221177465146,32.8179497579877,40.7544770880279,52.8695109005494,54.5419108356929,68.8198624745821,28.5893350464173,25.1218234202383,15.8531133303996,22.4151207550223,18.4428665861203,24.1724489491772,20.586640068742,33.1006307936172,11.6929179814954,28.7800561236394,13.8151096850312,42.4464107066706,14.0130941690326,40.5973653618525,5.64142321216924,54.6532300437195,6.86780303193792,37.2039965023729,11.210475335226,67.5556336421741,13.9041836178236,18.6497431809165,55.1319848529342,51.3247550662065,55.3335715426425,0,28.3649591603177,26.4197052431865,41.5606515873847,26.7777814200183,34.5358431867516,22.13491219976,37.8583559028645,53.6355591395098,8.50804206139879,24.7682396010111,7.20391268745007,48.7108712153218,27.6558351813098,52.5491031338721,18.8556157517498,25.5891284825812,19.077230644272,58.2998126969531,17.3346093593474,64.6233344021256,11.5719947207029,30.6193378141866,7.82806081279599,53.3612092782336,21.2232053533353,52.4396926658269,33.0975727161233,36.3402165811008,39.8775659918976,40.4347523195147,29.3556069394206,43.8586495598961,6.22804185290336,25.9819505863609,10.8388534331021,22.8714649811124,10.064649616452
"ORTHOMCL8696",60.0923752426799,33.8485392730154,95.4942671026679,19.8486026936168,100.919990853344,45.2035295775243,49.9562124093813,43.3669435680297,59.4350057182646,30.5842490667437,57.7650881856786,40.1125874375753,37.2612280259911,193.879291405563,37.5735477404331,52.4356010781851,43.8920783550849,33.7749563627798,44.4032852109499,33.4659376711766,84.5414148631908,20.7226645275469,89.9863906981416,28.0261883380651,107.903523724924,5.64142321216924,103.974437644149,20.6034090958138,97.7933622348088,14.9473004469681,68.700644381872,0,100.156028193811,84.9032566735187,71.3734875139434,70.5980050716473,0,118.187329834657,8.80656841439549,61.0003112008388,21.4222251360147,108.840233073399,123.695097586894,76.8140554550874,69.1395879532743,2.83601402046626,99.0729584040443,3.60195634372504,93.3625031627001,9.21861172710325,86.4140807090341,15.0844926013998,75.5488555200016,30.5235690308352,62.6722986492246,21.6682616991842,62.5045365528756,23.1439894414058,81.2349778743726,11.742091219194,74.4248445196416,28.2976071377804,85.4838825648411,82.5344534819785,79.2877452678562,94.155364147536,70.9381619640609,94.3184778516571,80.0420354468103,0,100.5967830395,21.6777068662043,62.896528698059,10.064649616452
"ORTHOMCL3377",8.14059270528915,9.82699527281092,11.0680686938402,11.8801855538437,11.437598963379,8.03618303600433,16.7736187651937,13.5848256960093,19.6964844531458,11.7239621422518,10.120568010968,12.8360279800241,13.1510216562321,4.49885648565395,6.45039446187692,8.85980845803818,8.26952200892903,8.84582190453756,9.95710032003119,8.60168679098516,20.6856653388658,34.5377742125781,1.69785642826682,28.0261883380651,7.47846204034125,33.8485392730154,14.6630617190467,6.86780303193792,36.1410251737337,14.9473004469681,10.3050966572808,0,26.2477866990677,11.0263969705868,14.4350873623706,7.63221676450241,5.68807511638238,15.1279782188361,8.80656841439549,8.7143301715484,5.35555628400367,10.4654070262884,20.8328585409506,7.13273372082954,7.12347269821614,19.8520981432638,32.1987114813144,14.4078253749001,9.47155829186813,9.21861172710325,9.92594170306472,0,18.2779489161294,11.4463383865632,5.82998126969531,4.33365233983684,7.41579247237507,19.2866578678382,12.4976889037496,11.742091219194,9.8296964459904,7.0744017844451,7.18351954326396,15.2919165080823,9.91096815848203,6.6462609986496,9.22196105532791,14.4059922943453,10.964662389974,6.22804185290336,16.6550965297185,16.2582801496532,7.62382166037079,10.064649616452
"ORTHOMCL1650.1",38.9268342089281,1.63783254546849,26.5118854759428,34.481514168473,31.2851971645366,2.00904575900108,80.9509427363698,8.09864608800554,21.4242462472814,15.037255791149,15.1030014932906,32.2359339043787,13.1510216562321,1.71385008977293,114.171981975221,1.44649934008787,28.6252684924467,44.5507757737619,59.2043802812665,8.87048950320344,0.899376753863731,6.90755484251562,0,4.67103138967752,7.47846204034125,45.1313856973539,18.662078551514,96.1492424471308,7.44079930047458,37.3682511174201,1.14501073969787,41.7125508534707,10.3609684338425,11.0263969705868,12.8311887665516,1.9080541911256,34.1284506982943,10.4004850254498,52.8394104863729,11.3956625320248,85.6889005440587,7.32578491840185,14.3225902469036,11.5221083182631,10.4756951444355,53.884266388859,8.66888386035388,50.4273888121505,1.35307975598116,82.9675055439293,0.58387892370969,49.0246009545494,7.71735620903242,34.3390151596896,0,52.0038280780421,7.41579247237507,38.5733157356764,6.8737288970623,62.6244865023679,1.4042423494272,35.3720089222255,6.46516758893756,10.0549587998349,18.1701082905504,15.5079423301824,13.4782507731716,5.43622350730012,15.3505273459636,80.9645440877436,0,27.0971335827553,19.059554150927,140.905094630328
"ORTHOMCL8945",25.3098427746263,19.5175045001661,21.1065496022069,25.4989348472742,23.8843978352914,29.5329726573159,25.8897159201903,19.5934986000134,46.6495684416612,42.3082112089955,39.3923647196137,39.5291316203015,26.6392489959574,30.2066078322479,18.3836242163492,18.2620541686093,24.8085660267871,22.6774707007236,25.0273062098081,16.934570869752,37.7738236622767,0,32.2592721370697,14.0130941690326,33.1189033215113,5.64142321216924,49.3212076004298,20.6034090958138,28.1687402089395,11.210475335226,33.2053114512381,27.8083672356472,40.7531425064473,37.4897496999953,36.0877184059264,22.8966502935072,5.68807511638238,43.4929373791538,26.4197052431865,31.5056552355981,16.066668852011,35.5823838893804,37.759556105473,25.238903935243,34.7793078795259,28.3601402046626,38.3907713815672,18.0097817186252,31.1208343875667,0,40.8715246596783,11.3133694510499,39.8053109729041,26.7081229019808,37.8948782530195,17.3346093593474,32.8413666633753,3.85733157356764,38.1179511564364,31.3122432511839,33.7018163862528,7.0744017844451,33.0441898990142,36.6587039577316,49.5548407924101,28.8004643274816,26.2471199267025,26.0938728350406,47.1480482768883,24.9121674116134,41.3046393937019,16.2582801496532,26.6833758112978,0
"ORTHOMCL5591",13.9130129872215,20.1999347274447,14.4142289966291,21.7320467448359,24.8935977438248,18.0814118310097,21.1493453995921,18.8097586560129,21.7697986061086,23.4479242845035,21.7981464851617,21.8795931477683,17.0288870164032,28.7069890036966,22.7376404781161,25.1329260340267,21.3099220999325,24.124968830557,18.5686465427609,18.81618985528,25.1825491081845,20.7226645275469,16.9785642826682,28.0261883380651,16.0252758007313,16.9242696365077,26.6601122164485,6.86780303193792,37.7354821666925,22.4209506704521,27.4802577527488,20.8562754267354,38.6809488196788,18.7448748499976,28.0682254268317,15.2644335290048,22.7523004655295,40.656441463122,26.4197052431865,16.7583272529777,32.133337704022,18.837732647319,33.8533951290448,16.4601547403759,18.8562512599839,17.0160841227976,32.1987114813144,14.4078253749001,12.1777178038304,0,21.6035201772585,26.3978620524497,31.2756014787103,41.9699074173984,13.1174578568144,34.6692187186948,15.8909838693752,3.85733157356764,31.8691067045616,3.91403040639799,16.8509081931264,21.2232053533353,22.2689105841183,34.5639208744326,14.866452237723,21.0464931623904,21.2814485892183,47.838766864241,18.6399260629558,37.3682511174201,34.6426007818145,21.6777068662043,17.1535987358343,30.1939488493559
"ORTHOMCL5428",14.0610237636813,27.02423700023,30.8876335642052,11.1557839956825,47.0959957315604,35.9619190861194,21.8786331719918,13.5848256960093,10.0210184059865,39.2497863023211,17.1271150954842,23.1923687366344,19.7265324843482,37.2762394525613,22.4151207550223,23.1439894414058,21.9460391775424,12.7058169174267,18.0304249038403,14.9185505281149,20.6856653388658,27.6302193700625,16.9785642826682,28.0261883380651,18.1619792408288,45.1313856973539,26.6601122164485,27.4712121277517,26.5742832159807,52.3155515643882,17.175161095468,55.6167344712943,26.2477866990677,15.4369557588216,16.0389859581895,15.2644335290048,28.4403755819119,27.4194605216404,52.8394104863729,20.7803257936923,16.066668852011,14.6515698368037,27.3431268349977,17.0088265650551,10.8947229502129,39.7041962865277,29.102681531188,46.8254324684255,18.9431165837363,9.21861172710325,15.1808520164519,30.1689852027996,31.2756014787103,26.7081229019808,14.5749531742383,34.6692187186948,18.0097817186252,23.1439894414058,23.7456089171243,43.0543344703779,21.063635241408,49.5208124911157,18.6771508124863,19.6909609830101,11.5627961848957,21.0464931623904,23.4095934481401,19.8422158016454,19.7363923019532,18.6841255587101,21.9847274192284,16.2582801496532,17.1535987358343,40.2585984658079
"ORTHOMCL8561",6.51247416423132,5.04998368186117,7.20711449831456,2.17320467448359,7.06439935973407,5.22351897340281,12.0332482445955,10.9723592160075,5.1832853824068,4.84250610223442,6.69514499187111,3.06314304068757,5.05808525239698,5.99847531420526,5.48283529259538,2.53137384515376,17.493219634273,9.6499875322228,11.571765236793,8.87048950320344,3.59750701545493,6.90755484251562,6.79142571306729,4.67103138967752,0,28.2071160608462,5.3320224432897,6.86780303193792,2.65742832159807,11.210475335226,8.01507517788506,6.95209180891179,0.690731228922835,8.82111757646948,7.21754368118529,1.9080541911256,17.0642253491471,0.945498638677256,26.4197052431865,0,0,0,1.30205365880941,7.13273372082954,6.2854170866613,8.50804206139879,0.619205990025277,10.8058690311751,5.41231902392464,0,10.5098206267744,30.1689852027996,2.84323649806458,11.4463383865632,8.74497190454296,13.0009570195105,8.47519139700008,23.1439894414058,0.624884445187482,11.742091219194,5.6169693977088,28.2976071377804,6.46516758893756,2.30426139162884,6.60731210565468,6.6462609986496,8.5125794356873,2.98992292901507,9.86819615097662,18.6841255587101,5.32963088950992,16.2582801496532,11.4357324905562,10.064649616452
"ORTHOMCL902.1",6.21645261131171,5.04998368186117,1.28698473184188,8.4030580746699,17.8291983840907,14.6660340407079,12.0332482445955,15.6747988800107,8.29325661185088,2.80355616445151,20.2411360219359,6.5638779443305,15.8486671241772,0.214231261221617,13.7070882314885,8.85980845803818,9.85981470295385,9.00665503007461,18.8377573622212,29.165094275684,16.1887815695472,41.4453290550937,8.48928214133412,32.6972197277426,1.06835172004875,28.2071160608462,0,27.4712121277517,5.31485664319613,26.1577757821941,1.14501073969787,6.95209180891179,0,7.71847787941079,0.801949297909476,9.54027095562802,5.68807511638238,0.945498638677256,0,4.69233163083375,32.133337704022,1.04654070262884,1.30205365880941,10.9734364935839,9.63763953288066,22.6881121637301,4.33444193017694,21.6117380623502,1.35307975598116,9.21861172710325,4.08715246596783,22.6267389020997,8.12353285161307,22.8926767731264,1.45749531742383,43.3365233983684,0,19.2866578678382,8.12349778743726,19.57015203199,8.4254540965632,35.3720089222255,7.18351954326396,3.56113124160821,0,1.1077101664416,11.3501059142497,5.16441233193511,1.0964662389974,18.6841255587101,0.66620386118874,5.41942671655107,0,0
"ORTHOMCL2547.1",17.7612931751763,10.5094255000895,29.343251885995,8.98257932119886,8.7463992072898,4.01809151800216,21.8786331719918,1.82872653600125,8.98436132950512,8.66553723557738,3.42542301909685,10.9397965738842,12.9824188144856,23.7796699955994,9.67559169281538,7.41330911795031,4.13476100446452,10.1324869088339,5.38221638920605,4.16644203938344,8.09439078477358,41.4453290550937,0,0,8.54681376039,22.5656928486769,1.33300561082243,20.6034090958138,14.8815986009492,22.4209506704521,5.72505369848933,6.95209180891179,15.1960870363024,7.71847787941079,4.81169578745686,0,5.68807511638238,7.56398910941805,26.4197052431865,6.70333090119108,37.4888939880257,6.27924421577302,11.7184829292847,9.32742101954633,7.12347269821614,19.8520981432638,13.0033257905308,28.8156507498003,13.5307975598116,0,10.5098206267744,22.6267389020997,8.52970949419372,38.154461288544,0,4.33365233983684,6.35639354775006,11.5719947207029,9.99815112299971,19.57015203199,0,7.0744017844451,6.46516758893756,13.4066117331133,0,13.2925219972992,6.38443457676548,14.1341811189803,14.2540611069662,0,5.99583475069866,27.0971335827553,7.62382166037079,0
"ORTHOMCL8958",53.4318903019888,15.5594091819506,38.6095419552565,34.9161551033698,54.8331950303168,39.9800106041215,55.0612268161794,50.6818497120347,32.1363693709222,49.9542734756814,30.673106125549,51.6358398287333,56.6505548268461,19.7092760323887,43.8626823407631,33.4502972395319,36.2586734237658,58.2215914444109,57.858826183965,34.6755498761589,66.5538797859161,6.90755484251562,32.2592721370697,23.3551569483876,55.554289442535,5.64142321216924,66.6502805411213,20.6034090958138,72.813536011787,14.9473004469681,46.9454403276125,13.9041836178236,77.3618976393575,47.4135069735234,47.3150085766591,47.7013547781401,39.8165258146766,101.168354338466,0,40.8903184972656,26.7777814200183,75.3509305892762,117.184829292847,52.6724951692028,62.854170866613,14.1800701023313,104.645812314272,3.60195634372504,43.2985521913971,9.21861172710325,58.9717712946787,22.6267389020997,86.9218015122599,19.077230644272,36.4373829355957,21.6682616991842,63.5639354775006,11.5719947207029,74.9861334224978,19.57015203199,35.10605873568,14.1488035688902,53.8763965744797,88.6093244235454,44.5993567131691,70.8934506522624,45.400423656999,97.5802119560371,82.2349679248051,18.6841255587101,61.9569590905529,27.0971335827553,40.0250637169466,0
"ORTHOMCL2519.1",9.91672202280678,21.1553370456346,5.40533587373592,13.1841083585338,5.71879948168948,14.0633203130076,2.18786331719918,9.9273726240068,4.49218066475256,7.90093100890879,14.1687952153551,22.6089129193606,12.1394046057527,44.7743335953179,7.57921349270538,10.306307798126,3.49864392685459,14.3141481727972,0.807332458380907,17.875380362516,0,20.7226645275469,0,4.67103138967752,7.47846204034125,33.8485392730154,18.662078551514,54.9424242555033,0,22.4209506704521,14.8851396160723,6.95209180891179,6.21658106030551,20.950154244115,36.8896677038359,1.9080541911256,22.7523004655295,0,26.4197052431865,6.03299781107197,16.066668852011,8.37232562103069,0,7.68140554550874,10.4756951444355,22.6881121637301,0,10.8058690311751,10.8246380478493,0,23.9390358720973,11.3133694510499,7.71735620903242,19.077230644272,36.4373829355957,13.0009570195105,19.0691806432502,23.1439894414058,3.74930667112489,15.656121625592,8.4254540965632,7.0744017844451,12.9303351778751,2.09478308329895,8.25914013206835,5.538550832208,10.6407242946091,2.44630057828505,15.3505273459636,31.1402092645168,0.66620386118874,0,15.2476433207416,10.064649616452
"ORTHOMCL3357.1",3.55225863503526,6.27835809096254,11.3254656402086,11.5904249305792,8.7463992072898,10.0452287950054,40.4754713681849,16.4585388240113,2.07331415296272,7.1363247822402,9.34206277935504,12.1067082084318,11.9708017640062,4.92731900809718,2.90267750784461,10.1254953806151,10.1778732417588,48.8932701632622,11.0335435978724,3.22563254661943,0.899376753863731,6.90755484251562,1.69785642826682,23.3551569483876,6.4101103202925,16.9242696365077,13.3300561082243,54.9424242555033,3.72039965023729,14.9473004469681,12.5951181366765,6.95209180891179,0,7.71847787941079,7.21754368118529,0,34.1284506982943,6.6184904707408,26.4197052431865,7.37366399131018,32.133337704022,9.41886632365952,0,7.13273372082954,4.60930586355162,31.1961542251289,4.95364792020222,14.4078253749001,13.5307975598116,9.21861172710325,8.75818385564534,33.9401083531496,3.65558978322588,30.5235690308352,14.5749531742383,21.6682616991842,6.35639354775006,11.5719947207029,0,11.742091219194,11.2339387954176,42.4464107066706,5.02846368028477,3.35165293327831,0,6.6462609986496,0.709381619640609,0.271811175365006,9.86819615097662,6.22804185290336,7.32824247307614,16.2582801496532,15.2476433207416,40.2585984658079
"ORTHOMCL944.1",12.5809159990832,7.91619063643102,5.40533587373592,9.27233994446334,11.437598963379,7.03166015650379,5.83430217919782,10.4498659200072,5.52883774123392,31.3488552934123,14.4801973080003,9.1894291220627,11.2963903970199,16.4958071140645,10.1593712774561,10.306307798126,4.45281954326948,14.3141481727972,11.3026544173327,9.00489085931259,17.0881583234109,6.90755484251562,8.48928214133412,32.6972197277426,9.61516548043875,0,7.99803366493455,0,22.8538835657434,18.6841255587101,26.3352470130509,20.8562754267354,0,6.61583818235211,11.2272901707327,19.080541911256,22.7523004655295,14.1824795801588,8.80656841439549,10.7253294419057,21.4222251360147,12.558488431546,10.4164292704753,21.9468729871678,9.63763953288066,17.0160841227976,4.95364792020222,10.8058690311751,12.1777178038304,27.6558351813098,10.5098206267744,22.6267389020997,7.71735620903242,34.3390151596896,20.4049344439336,13.0009570195105,8.47519139700008,19.2866578678382,6.8737288970623,27.398212844786,9.8296964459904,0,7.18351954326396,10.4739154164947,13.2146242113094,11.077101664416,11.3501059142497,14.1341811189803,9.86819615097662,18.6841255587101,9.32685405664236,16.2582801496532,7.62382166037079,0
"ORTHOMCL688.1",88.8064658758816,61.9646646368911,36.8077633306779,282.081966747971,245.235577773625,245.706296325832,80.5862988501699,647.369193744443,701.471288419054,167.703632382645,54.1839641202592,76.4327120628707,109.423244293521,13.9250319794051,173.193091301395,136.513375220792,548.014862360951,59.9907558253184,382.94469609201,130.503716781978,488.361577348006,27.6302193700625,400.69411707097,42.0392825070977,269.224633452285,5.64142321216924,367.90954858699,6.86780303193792,672.329365364311,26.1577757821941,737.386916365426,0,395.098262943862,291.096880023493,489.189071724781,290.024237051092,22.7523004655295,532.315733575295,0,339.858876690388,53.5555628400367,293.031396736074,592.434414758284,486.671908490447,394.72419304233,25.5241261841964,563.477450923002,36.0195634372504,361.27229484697,27.6558351813098,286.684551541458,18.8556157517498,380.181337455492,3.8154461288544,510.12336109834,30.3355663788579,248.958747286877,23.1439894414058,321.190604826366,46.9683648767759,376.336949646489,28.2976071377804,248.549776196933,348.781383369275,307.240012912943,282.466092442608,488.763935932379,438.15961468839,406.788974668036,6.22804185290336,657.543210993287,27.0971335827553,352.601751792149,40.2585984658079
"ORTHOMCL1150.1",11.248819010945,8.32564877279814,10.5532748011035,4.49128966059943,14.8015986584904,11.6524654022063,4.74037052059823,10.9723592160075,14.8587514295662,11.9788308844746,14.6358983543229,9.77288493933652,11.8021989222596,6.64116909787011,6.12787473878307,10.848745050659,9.54175616414888,4.98582689164845,13.9937626119357,7.39207458600287,9.89314429250105,6.90755484251562,11.8849949978678,23.3551569483876,9.61516548043875,22.5656928486769,11.9970504974018,27.4712121277517,3.72039965023729,29.8946008939361,6.8700644381872,6.95209180891179,6.21658106030551,9.92375727352816,6.41559438327581,15.2644335290048,0,7.56398910941805,0,12.736328712263,16.066668852011,15.6981105394325,10.4164292704753,16.4601547403759,7.96152830977098,11.3440560818651,9.90729584040443,14.4078253749001,8.11847853588696,9.21861172710325,7.00654708451628,15.0844926013998,10.1544160645163,19.077230644272,7.28747658711914,21.6682616991842,14.8315849447501,19.2866578678382,13.7474577941246,15.656121625592,14.042423494272,0,7.90187149759035,9.42652387484526,9.91096815848203,11.077101664416,6.38443457676548,7.33890173485516,13.1575948679688,18.6841255587101,15.9888926685298,5.41942671655107,20.9655095660197,10.064649616452
"ORTHOMCL5547",59.6483429133005,58.4160274550427,32.1746182960471,63.1678158716565,74.0079932924521,68.1066512301367,72.5641333537729,70.5365949600483,82.2414614008546,58.3649419690359,111.170547074325,61.4087247680698,76.3770873111943,29.9923765710263,78.8560722964453,64.007595798888,68.382585843067,105.828196603377,88.8065704218998,72.8455350111555,63.8557495243249,75.9831032676719,59.4249749893388,130.78887891097,58.7593446026813,50.7728089095231,61.3182580978316,109.884848511007,60.0578800681163,82.2101524583243,73.2806873406634,69.5209180891179,107.063340483039,81.5953375823427,73.7793354076718,66.7818966893961,85.3211267457356,48.2204305725401,70.4525473151639,54.2969802996477,85.6889005440587,55.4666572393283,66.4047365992801,63.6459316627867,80.8723665150421,65.2283224707241,63.7782169726035,97.2528212805759,55.4762699952276,92.1861172710325,75.9042600822597,64.1090935559492,50.7720803225817,68.6780303193792,69.9597752363437,91.0066991365737,79.4549193468758,61.7173051770822,59.9889067379982,70.4525473151639,75.8290868690688,56.5952142755608,66.8067317523548,57.606534790721,71.0286051357879,48.7392473234304,62.4255825283736,52.7313680208112,83.3314341638025,74.7365022348403,67.9527938412515,70.4525473151639,95.2977707546349,70.4525473151639
