baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100001_c0_g1	0.221639987331509	-2.11013745293006	2.81258405976353	-0.750248671005933	0.453104950424193	NA
Oarb_100009_c0_g1	0.268407109144362	-0.606946192027166	1.85355783917423	-0.327449286555614	0.743328093932796	NA
Oarb_100012_c0_g1	3.74487631361824	0.0386432304870267	0.499468705692292	0.0773686720441573	0.938330262145857	0.973283359907993
Oarb_100015_c0_g1	0.0911256370178176	-0.631394618585419	4.56168934395385	-0.138412454461039	0.889914454520082	NA
Oarb_100023_c0_g1	5.27214670864384	-0.635207377662201	0.48277612607669	-1.31573900065078	0.188261659252964	0.406419552035237
Oarb_100037_c0_g1	0.246239039148402	-0.220005729266255	2.78897706825939	-0.0788840223069891	0.93712487198675	NA
Oarb_100039_c1_g2	0	NA	NA	NA	NA	NA
Oarb_100054_c0_g1	0.0428992774293581	-1.06827455492725	4.55846252370108	-0.23434975046365	0.814713465764902	NA
Oarb_100054_c2_g1	0.523002270480183	1.00975844893812	1.37095339675422	0.736537398958092	0.461403716286992	NA
Oarb_100054_c2_g2	0.173099070022218	0.627599758187363	2.94618633534421	0.213021067492678	0.831310530313238	NA
Oarb_100054_c2_g3	0.125396301166958	-1.16918942935319	4.55743297268315	-0.256545611611011	0.797529565549969	NA
Oarb_100054_c2_g4	7.14966152827332	-0.031828848135609	0.591423762540524	-0.053817330570021	0.957080701730748	0.981196389063146
Oarb_100054_c2_g6	0.418201166576488	0.421025552000044	1.63104386520691	0.258132574470419	0.796304592451629	NA
Oarb_100058_c0_g1	0.0362814044239807	0	4.56215482060123	0	1	NA
Oarb_100059_c0_g1	0.480464416396469	-1.69679557198975	1.56984220711285	-1.08087014370087	0.279754881159229	NA
Oarb_100078_c0_g1	8.62218442255438	-0.281839245046046	0.499689631281002	-0.564028603762549	0.572734665723924	0.766145888992413
Oarb_100106_c0_g1	0.443506600317301	-2.81772826421684	1.67290081199356	-1.6843367186002	0.0921166129811082	NA
Oarb_100107_c0_g1	0.0376482837149465	0	4.56215482060122	0	1	NA
Oarb_100115_c0_g1	2.75621549574526	-0.337902677553752	0.59413322205607	-0.568732171522742	0.569537911569921	0.763860200641207
Oarb_100118_c0_g1	0.264509336393111	-0.652255043370107	2.70328783023443	-0.24128212914477	0.809336460667018	NA
Oarb_100120_c1_g1	0.0664522939148722	0	4.56215482060122	0	1	NA
Oarb_100131_c1_g1	0	NA	NA	NA	NA	NA
Oarb_100138_c0_g1	0.188055518469841	-1.12163207591293	2.53701986412283	-0.442106146575534	0.658412396750913	NA
Oarb_100172_c0_g1	5.93434018691294	-1.81780796780169	0.769317213667866	-2.36288482241928	0.0181333042532508	0.0823427250911799
Oarb_100175_c1_g1	0.31598564226086	1.15789783710891	1.9631500716473	0.589816262053419	0.555313838953198	NA
Oarb_100175_c1_g2	0.0542947148742518	0	4.56215482060122	0	1	NA
Oarb_100181_c0_g1	0.050011333383139	0	4.56215482060123	0	1	NA
Oarb_100181_c1_g1	1.70361776096715	-1.47943663237399	1.29782868984961	-1.13993213738049	0.254314574843829	0.487323540358987
Oarb_100188_c0_g1	1.24920131019937	-0.580077773943675	1.00042670398726	-0.579830358017973	0.562029023172734	0.759417961903674
Oarb_100193_c0_g1	11.1598838919484	-1.93600414955098	0.398294050715136	-4.86074081717989	1.16947284272337e-06	2.78164021958356e-05
Oarb_100202_c0_g1	1.25927375200761	-2.77071468080994	1.06360999499368	-2.60501000728787	0.00918715765585707	0.0488265687369727
Oarb_100214_c0_g1	0.395730672760716	-0.235504726134411	1.58686834895359	-0.148408484099962	0.882020404873884	NA
Oarb_100217_c0_g1	0.949868688320992	-2.93151077139369	2.55036662342094	-1.14944680677381	0.250371788850172	0.482548926972489
Oarb_100218_c0_g1	0.0191691225197077	0.183510805725629	4.56215482060122	0.0402245896822601	0.967914073760105	NA
Oarb_100229_c0_g1	2.05543401381356	-3.06281355179489	0.931626551319551	-3.28759796235598	0.00101046026841037	0.00859462811674972
Oarb_100239_c0_g1	0.101032870516941	-0.872824784072975	3.81471996326252	-0.228804418798411	0.819020932186812	NA
Oarb_100248_c1_g1	0.738872000520402	1.23170193086984	1.21725957976147	1.01186464362121	0.311602776402114	NA
Oarb_100254_c0_g1	0.628187414243769	-1.17160743520294	1.37582157383938	-0.851569315004595	0.394453176554868	NA
Oarb_100266_c0_g1	0.148561877683229	0.0801001333828875	2.67584760274068	0.0299344900288218	0.976119299101722	NA
Oarb_100268_c0_g1	0.214474533024848	0	4.3533526372395	0	1	NA
Oarb_100277_c0_g1	0.330190951625725	-1.29390304954873	2.70714439074077	-0.477958639359708	0.632679643624073	NA
Oarb_100283_c0_g1	0.218646237162339	1.27548796414325	3.14267881147801	0.405860108734236	0.684845390045222	NA
Oarb_100298_c1_g2	0.697291896111784	-0.794648546957015	1.0917733359296	-0.727851213072907	0.466704670648479	NA
Oarb_100302_c1_g1	1.23924513849531	-0.879749050608069	0.976389008923953	-0.901023098956852	0.367576038296134	0.605298093898625
Oarb_100314_c0_g1	0.817122603224121	-0.0191186021076358	1.2063095354625	-0.0158488360952114	0.987354987749328	NA
Oarb_100337_c0_g1	0.352706098047339	0.83487783006476	1.94031176814982	0.430280248653471	0.666991792982883	NA
Oarb_100343_c0_g1	0.169043511144471	-1.58747936872105	2.91743525079465	-0.544135253143545	0.586348402836793	NA
Oarb_100352_c0_g1	0.271567069436692	-0.868966436878542	2.270236869086	-0.382764657164778	0.701894268926394	NA
Oarb_100364_c0_g1	0.0830244377559112	-0.241673763045815	4.56155182814567	-0.0529806022491382	0.957747363166519	NA
Oarb_100378_c0_g1	0.268472486735435	-0.238652617615229	2.15424395865502	-0.110782540044457	0.911788791143833	NA
Oarb_100389_c0_g1	0.0901714975949527	0.184458303902939	4.56090624985708	0.0404433447648084	0.967739674374183	NA
Oarb_100397_c0_g1	0.492359346548724	-1.18611360078827	1.40243319729241	-0.845754081604902	0.397689946288711	NA
Oarb_100414_c0_g1	1.68843993379196	-1.19555000274866	0.820673327904931	-1.45679159063294	0.145173917910009	0.346970697601961
Oarb_100462_c0_g1	0.0850740450826051	0	4.56215482060123	0	1	NA
Oarb_100473_c0_g1	0.143548974513624	0.184380767390863	3.03482091250917	0.0607550734314724	0.951554270393193	NA
Oarb_100478_c0_g1	0.46864436987507	-0.805062949730778	1.57971833161623	-0.509624363798517	0.610314651619637	NA
Oarb_100484_c0_g1	0.165523599936184	-0.608784363702047	3.35760352179369	-0.181315143301025	0.856120220391372	NA
Oarb_100494_c2_g1	0.558495118628107	1.92416416769681	1.36787201448657	1.40668435885724	0.159521005788923	NA
Oarb_100496_c0_g1	0.520223334523143	-0.719309498921497	1.92790774619782	-0.373103692508162	0.709071270572612	NA
Oarb_100497_c0_g1	0.064039730925796	-0.631394618579075	4.56168934395353	-0.138412454459658	0.889914454521173	NA
Oarb_100499_c0_g4	0.108544592324495	-0.757000461915176	4.55743278014488	-0.166102386679878	0.868076375950205	NA
Oarb_100499_c0_g5	0.329618322832819	-0.651584180211011	2.39570870086617	-0.27197971939386	0.785637613317653	NA
Oarb_100510_c0_g1	0.301305383715398	0.934722398846408	1.90006581526737	0.491942116602356	0.622760263645572	NA
Oarb_100535_c0_g1	4.80293183671031	-0.348967990993227	0.672219679283601	-0.519127900815296	0.603671552935375	0.785690839482049
Oarb_100544_c0_g2	32.169400641244	-1.95743883557421	0.546950979553418	-3.57881950805252	0.000345149725749627	0.00358458201661415
Oarb_100545_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100547_c0_g1	0.311972215732705	0.146261136068564	2.43335474272966	0.0601067873500818	0.952070584215711	NA
Oarb_100548_c0_g2	0.0985047726310304	-1.16918942929061	4.55743297268541	-0.256545611597152	0.797529565560668	NA
Oarb_100551_c0_g1	0.102061354609042	0.183510805725628	4.56215482060122	0.0402245896822599	0.967914073760106	NA
Oarb_100562_c0_g1	1.38891883837446	-0.757545484784884	1.00993343158591	-0.750094472657769	0.453197808262392	0.680032670988657
Oarb_100563_c0_g1	0.0382850113620997	-0.653868571241045	4.56155182502045	-0.143343448967198	0.886018942802325	NA
Oarb_100565_c0_g1	0.258363677376231	-1.7491178273297	2.13630778206542	-0.818757410338421	0.412924834461892	NA
Oarb_100565_c1_g1	0.0535507069196458	0	4.56215482060122	0	1	NA
Oarb_100565_c1_g2	0.0154157560977284	0.183510805725629	4.56215482060122	0.0402245896822601	0.967914073760105	NA
Oarb_100576_c0_g1	8.87877089517889	-0.322731672427269	0.459141969646721	-0.702901703095427	0.482117009728454	0.703287272838234
Oarb_100583_c0_g2	0.66837297409903	-1.4589991014421	1.47403723424114	-0.989797996651842	0.32227286423264	NA
Oarb_100590_c0_g1	0.0763371017264261	-0.241673763000529	4.56155182814771	-0.0529806022391867	0.957747363174449	NA
Oarb_100615_c0_g1	0.588993613700925	-2.8426082597115	1.40300445390575	-2.0260864117702	0.0427559303103236	NA
