baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100001_c0_g1	0.221639987331509	-1.36149272639857	2.81258405976353	-0.484071834821191	0.628334889162247	NA
Oarb_100009_c0_g1	0.268407109144362	-0.261524284200031	1.85460242782268	-0.141013664317836	0.887859147644916	NA
Oarb_100012_c0_g1	3.74487631361824	-0.1320802153798	0.552414701113134	-0.239096126720839	0.811031045119065	NA
Oarb_100015_c0_g1	0.0911256370178176	0.531563972334716	4.5615880764725	0.116530463387605	0.907232144261563	NA
Oarb_100023_c0_g1	5.27214670864384	0.570358538638996	0.463662566986715	1.23011556086075	0.218653833754655	NA
Oarb_100037_c0_g1	0.246239039148402	0.530521027156734	2.78881367095138	0.190231793784829	0.849127498153727	NA
Oarb_100039_c1_g2	0	NA	NA	NA	NA	NA
Oarb_100054_c0_g1	0.0428992774293581	-0.319634597170208	4.55846252370108	-0.0701189481120693	0.944098985408377	NA
Oarb_100054_c2_g1	0.523002270480183	-0.426122526777554	1.48404721538736	-0.287135424236708	0.77400862905421	NA
Oarb_100054_c2_g2	0.173099070022218	0.510108708179358	2.95287605368122	0.172749786616823	0.862848107981411	NA
Oarb_100054_c2_g3	0.125396301166958	-0.420549471596147	4.55743297268315	-0.0922777085514771	0.926477398791167	NA
Oarb_100054_c2_g4	7.14966152827332	0.662244829442939	0.592934123898687	1.11689444535342	0.264039459912617	NA
Oarb_100054_c2_g6	0.418201166576488	-0.289680680691849	1.67807918275541	-0.172626347831926	0.862945140234257	NA
Oarb_100058_c0_g1	0.0362814044239807	0	4.56215482060122	0	1	NA
Oarb_100059_c0_g1	0.480464416396469	-0.917746188148231	1.56334171419236	-0.587041322966519	0.557175954090009	NA
Oarb_100078_c0_g1	8.62218442255438	-0.107933682591364	0.516411552936788	-0.209007102915407	0.834442693749183	NA
Oarb_100106_c0_g1	0.443506600317301	-1.27610936629725	1.66629681408872	-0.765835567533713	0.443774148063087	NA
Oarb_100107_c0_g1	0.0376482837149465	0	4.56215482060122	0	1	NA
Oarb_100115_c0_g1	2.75621549574526	-0.913454559389207	0.679893436760906	-1.34352607335205	0.179101689183734	NA
Oarb_100118_c0_g1	0.264509336393111	0.51044380337349	2.7031195469652	0.188835082764492	0.850222074410707	NA
Oarb_100120_c1_g1	0.0664522939148722	0.930541051278005	4.56207739613355	0.203973096130867	0.838374523096468	NA
Oarb_100131_c1_g1	0	NA	NA	NA	NA	NA
Oarb_100138_c0_g1	0.188055518469841	-0.785184005726527	2.53701986412284	-0.309490681105881	0.756948299850055	NA
Oarb_100172_c0_g1	5.93434018691294	-0.647550828654966	0.750676660025743	-0.862622835020286	0.388344871154916	NA
Oarb_100175_c1_g1	0.31598564226086	0.155377866906417	2.01946618634042	0.0769400685970315	0.938671221872656	NA
Oarb_100175_c1_g2	0.0542947148742518	1.30423136377189	4.55994464329771	0.286019122115632	0.7748634757563	NA
Oarb_100181_c0_g1	0.050011333383139	0	4.56215482060123	0	1	NA
Oarb_100181_c1_g1	1.70361776096715	1.58206733144588	1.12787032617748	1.40270321394813	0.160705358531759	NA
Oarb_100188_c0_g1	1.24920131019937	0.421611924578478	0.973073287688197	0.43327869535925	0.664812313723983	NA
Oarb_100193_c0_g1	11.1598838919484	0.332937062202769	0.346275317659778	0.961480779088868	0.336310485309513	0.721304170398135
