baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100001_c0_g1	0.136553029710907	-0.382142592535033	3.97156183078637	-0.0962197263486562	0.923346064143301	NA
Oarb_100009_c0_g1	0.403153753765672	0.511067393195244	2.48685320737659	0.205507663934203	0.83717551093166	NA
Oarb_100012_c0_g1	4.79935541927378	0.953556827518685	0.760751793622914	1.25344013055504	0.210045574486982	NA
Oarb_100015_c0_g1	0.16431180839881	0.0641774661674088	3.9751499590032	0.0161446654413767	0.987118980280871	NA
Oarb_100023_c0_g1	3.83533652553738	0.39209380506021	0.752690619377598	0.520922932963392	0.602420459066323	NA
Oarb_100037_c0_g1	0.170396985190961	-1.38298615435726	3.96880976304812	-0.34846370497111	0.727491966984934	NA
Oarb_100039_c1_g2	0.0665851867371961	0	3.97503403687942	0	1	NA
Oarb_100054_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100054_c2_g1	0.263752538303582	-0.680306894447241	3.9538816222573	-0.172060511528125	0.863389956951521	NA
Oarb_100054_c2_g2	0.0524177257729857	0	3.97696840466259	0	1	NA
Oarb_100054_c2_g3	0	NA	NA	NA	NA	NA
Oarb_100054_c2_g4	2.91913637480507	1.59476051126832	2.1342409410015	0.747226088971928	0.454927098546802	NA
Oarb_100054_c2_g6	0.274100759921681	-1.24836345598016	3.95470107961811	-0.315665692766015	0.752256269387926	NA
Oarb_100058_c0_g1	0.0847141239717782	0.325172958167761	3.9762809693725	0.0817781642374927	0.93482312031758	NA
Oarb_100059_c0_g1	0.286216586775576	0.00896033614898516	3.91141905346071	0.0022908146702045	0.998172195941651	NA
Oarb_100078_c0_g1	11.1912043556478	0.61684369617873	0.478116608670912	1.29015324921144	0.196997454543904	NA
Oarb_100106_c0_g1	0.402583510548192	-0.176414412731436	3.046849687728	-0.0579005959637563	0.953827808410002	NA
Oarb_100107_c0_g1	0.0851984925954805	-0.969837444650225	3.97714321832744	-0.243852783621427	0.807344838572797	NA
Oarb_100115_c0_g1	2.14792074504512	-1.25710057783354	1.06392822094622	-1.18156521566419	0.237378262361311	NA
Oarb_100118_c0_g1	0.191187988045427	-0.47875102182216	3.97310420393641	-0.120497977714209	0.904088681524358	NA
Oarb_100120_c1_g1	0.0262088628864929	0	3.97705994288842	0	1	NA
Oarb_100131_c1_g1	0.0437589800872177	-0.570501430584227	3.97513838084406	-0.143517376233601	0.88588158905336	NA
Oarb_100138_c0_g1	0.209476575184516	-0.350923480446477	3.97484431522276	-0.0882860944018659	0.929649290856572	NA
Oarb_100172_c0_g1	6.79396404172374	-0.522125520591241	0.590741603473673	-0.883847552840434	0.376778512421234	NA
Oarb_100175_c1_g1	0.248876429853285	0.994796631742544	3.95783577957484	0.251348637777338	0.801544574291545	NA
Oarb_100175_c1_g2	0.118808236339221	-0.205764486404839	3.95736587737915	-0.0519953152628664	0.958532426245126	NA
Oarb_100181_c0_g1	0.115819601584615	1.00143032463094	3.96273253661737	0.252712065570231	0.800490723484862	NA
Oarb_100181_c1_g1	2.01818848733754	-0.084023455718024	1.12438477406385	-0.0747283827175449	0.940430824662399	NA
Oarb_100188_c0_g1	1.0189436610473	0.794103084955643	1.69496493675613	0.468507086922647	0.639422004180032	NA
Oarb_100193_c0_g1	8.66922669354286	0.194826423440559	0.52248434418447	0.372884710535505	0.709234251913023	NA
Oarb_100202_c0_g1	1.13420225666935	-2.15834313414589	1.68686105672914	-1.27950261554497	0.200720119154059	NA
Oarb_100214_c0_g1	1.54614955672436	-0.433821906598786	1.30951787117842	-0.331283685505104	0.740430213295658	NA
Oarb_100217_c0_g1	1.68945037420716	2.80535181255412	2.88328235830637	0.972971587216302	0.330567423580209	NA
Oarb_100218_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100229_c0_g1	0.579125661346981	0.112717595837237	1.91385238592957	0.0588956581322175	0.953035216358999	NA
Oarb_100239_c0_g1	0.170975834203928	-0.154618910229573	3.95789419610166	-0.0390659534006404	0.968837805487303	NA
Oarb_100248_c1_g1	0.810071847371728	-0.863765560851881	1.64230973725923	-0.525945588250227	0.598926012870167	NA
Oarb_100254_c0_g1	0.838843327989455	0.97682719132722	1.78982571559333	0.545766653600349	0.585226348066828	NA
Oarb_100266_c0_g1	0.129710129343735	0	3.97712991886072	0	1	NA
Oarb_100268_c0_g1	0.0676625621174286	0	3.97714321832744	0	1	NA
Oarb_100277_c0_g1	0.177266918561734	0.969382919711377	3.95886876410173	0.244863615713043	0.806562034634779	NA
Oarb_100283_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100298_c1_g2	0.243698390501245	-1.10081098227266	3.95945094628635	-0.278021118889005	0.780996147079461	NA
Oarb_100302_c1_g1	0.967518647770238	0.668932770794178	1.58835014816719	0.421149437084805	0.673645963612086	NA
Oarb_100314_c0_g1	1.39110828822369	0.037013986386986	1.42166382282665	0.0260356814267049	0.979228878426837	NA
Oarb_100337_c0_g1	0.265865820600729	-0.443895879494806	3.49303989639063	-0.12708010577076	0.898876997085535	NA
