baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
isogroupSym_0_c0_g1	0.789223845525373	0.486705122521383	1.08873596274354	0.447036875033429	0.654848435426486	0.803767989102984
isogroupSym_100004_c0_g1	0.83267111057005	-1.23190179035965	1.29979433989162	-0.947766698585847	0.343248237220322	0.54684401862981
isogroupSym_100008_c0_g1	0.486512526920453	-0.232109478464823	1.59409294192536	-0.145605988434074	0.884232440286534	0.943588021126673
isogroupSym_100008_c0_g2	40.7889502209367	-0.722171496126657	0.189536364965426	-3.81020020225876	0.00013885430216704	0.00115887419741238
isogroupSym_100008_c0_g3	172.47010993601	-0.872171870164716	0.108520522524839	-8.03693024943816	9.21170702313339e-16	1.19093447135708e-13
isogroupSym_100031_c0_g1	3.9780133942439	0.478482597647906	0.551045378331119	0.868317957945724	0.385220293929811	0.588900293972035
isogroupSym_100036_c0_g1	45.2256024284316	-0.778719533068176	0.194542160679161	-4.00283172732127	6.25888196626356e-05	0.000585522752561224
isogroupSym_100044_c0_g1	15.2725493877269	-0.235696206703025	0.292384909593969	-0.80611618099694	0.420175862465384	0.621405337433011
isogroupSym_100054_c1_g1	0.0365352283069527	0.674355649617091	4.14373905614688	0.16274085807038	0.870722475712725	NA
isogroupSym_100066_c0_g1	11.3320540234181	0.889080191927959	0.313212207640168	2.83858729079096	0.00453137233852717	0.021031961321609
isogroupSym_100071_c0_g1	52.7163745391724	-0.467416561963326	0.164872848957601	-2.83501234386704	0.00458239150661344	0.021228883319284
isogroupSym_100075_c2_g1	2.09501657212103	0.965479233734662	0.709318160072778	1.36113705820756	0.173470380449105	0.347095023383992
isogroupSym_100075_c2_g2	6.2518202433658	-2.32527722582829	0.694318745922672	-3.3490053948324	0.000811022165178903	0.00507733667992209
isogroupSym_100089_c0_g1	0.111532931101566	0.67436623164481	2.88804997340007	0.233502272417706	0.815371405187444	NA
isogroupSym_100095_c0_g1	0.157520000380567	-0.407643732091898	2.35820860348321	-0.172861608379252	0.862760209375987	NA
isogroupSym_100097_c0_g1	35.316910048159	0.598567161165871	0.17864071697272	3.35067598982642	0.000806145660885864	0.00505534716895628
isogroupSym_100097_c0_g3	111.034216482482	-0.0194149658120799	0.134131561829428	-0.144745692566895	0.884911661567238	0.943914261921172
isogroupSym_100100_c0_g2	801.296067288286	-0.475507499964014	0.0964310102850408	-4.93106417280561	8.17828597106713e-07	1.34214424456546e-05
isogroupSym_100110_c0_g1	2.00304936881471	0.634675207731477	0.765484011655341	0.829116216756777	0.407038648196386	0.60964614224801
isogroupSym_100110_c0_g3	72.3750871526943	-0.640842433454716	0.181765906510116	-3.52564705757431	0.000422449560088459	0.00293196344184989
isogroupSym_100136_c0_g1	96.875253689004	0.0325777788011297	0.123442731657688	0.263910060670639	0.791849223112821	0.892873139007139
isogroupSym_100136_c0_g2	0.139965666549094	0.313698818940381	3.02586474448354	0.103672452482315	0.917429288561815	NA
isogroupSym_100136_c0_g3	8.36064910284456	-0.743762004486565	0.384945179925924	-1.93212447712604	0.053344143856029	0.147667018198688
isogroupSym_100168_c0_g1	49.3571598730753	0.769581240065855	0.16629207942516	4.62788872883273	3.69412394129948e-06	5.00460641261959e-05
isogroupSym_100192_c0_g1	21.9900806333382	0.37417646158046	0.237578202472811	1.57496124512215	0.115265390344669	0.261104875564839
isogroupSym_100201_c0_g1	4.57775953204036	0.351923409729112	0.5099441964627	0.690121413617959	0.49011783797679	0.679007561092136
isogroupSym_100207_c0_g1	17.1522998207121	0.0607978233281527	0.26336709659248	0.23084821192462	0.817432724924977	0.906810916208691
isogroupSym_100207_c0_g2	42.5550507004406	0.323099356366269	0.180260044171908	1.7924069521371	0.07306780198285	0.186652350682669
isogroupSym_10020_c0_g1	0.253662897455845	1.27273146319841	2.08947760847498	0.609114669636169	0.54244843470621	NA
isogroupSym_100213_c0_g1	180.843205294705	0.375066667968889	0.105982311510474	3.53895534663653	0.000401713798790088	0.00281795260053476
isogroupSym_100228_c1_g1	0.862363467645639	1.61646001461073	1.07331171665083	1.50604897862733	0.132054600841989	0.286754661094301
isogroupSym_100230_c0_g1	545.245671978162	-0.253144314573897	0.0753847566850171	-3.35803053171106	0.00078499941907706	0.00494785489853078
isogroupSym_100230_c0_g3	8.69480391216083	-2.92346216042171	0.524633494995089	-5.57238946485693	2.51268915847513e-08	6.33499646451378e-07
isogroupSym_100232_c0_g1	32.172838632501	-1.34198622064262	0.244353739817357	-5.49198150863453	3.97449014655385e-08	9.44414673049026e-07
isogroupSym_100232_c0_g2	11.9728465039137	-0.890497657872983	0.353817134241347	-2.51683022582381	0.0118415873696341	0.0461400697982396
isogroupSym_100246_c0_g1	9.80125857259857	1.05653921786682	0.311076335166312	3.39639856340072	0.000682788592738051	0.00439582221676781
isogroupSym_100246_c0_g2	11.1137538540684	0.074097630340893	0.374303808049544	0.197961198222929	0.84307542223019	0.920957979209121
isogroupSym_100246_c0_g3	990.242822785056	-1.10454175567978	0.150489346093296	-7.33966745390084	2.141252087661e-13	1.81736727760755e-11
isogroupSym_100252_c0_g1	26.5995814408182	-1.11460220184894	0.25522717251954	-4.3670984983529	1.25907956281486e-05	0.000145143350120861
isogroupSym_100252_c0_g2	0.93983154925023	-0.861262059836762	1.35674208992582	-0.634801607639261	0.525557814666774	0.707488346544128
isogroupSym_100267_c0_g2	9.77841075060489	0.0185542914620999	0.348293827599942	0.0532719502666921	0.957515228901585	0.982375630620259
isogroupSym_100267_c0_g3	13.2703538273173	-0.0589835281708963	0.311209455012311	-0.189530000521877	0.849677444165752	0.924196699565341
isogroupSym_100278_c0_g1	13.8492803417679	0.207255917490209	0.296627032472502	0.698708798596843	0.484734034178619	0.67522326242488
isogroupSym_100292_c0_g1	5.94951353386697	0.548205880104148	0.546561742968112	1.00300814529591	0.315856931244306	0.519466798319623
isogroupSym_100295_c0_g1	2.85245812860043	-1.48889402514529	0.67228947197913	-2.21466211684408	0.0267832649445435	0.0871749798846332
isogroupSym_100304_c0_g2	7.74262676085166	-0.293058741746292	0.437836636430186	-0.669333530733491	0.503282742043694	0.689719032296804
isogroupSym_100304_c0_g3	0.306799516922502	1.03365466397667	1.81828946071773	0.568476409453892	0.569711519732343	NA
isogroupSym_100304_c0_g4	0.755334657579934	-0.183555719152352	1.19799640988091	-0.153218922559709	0.878225635817131	0.940029047589195
isogroupSym_100317_c0_g1	38.1580838177376	0.781396952462569	0.196572679761929	3.97510454356591	7.0348347127895e-05	0.000647758258833541
isogroupSym_100317_c0_g2	44.3141463005325	0.257927338450663	0.166251600899901	1.55142769786596	0.120799221808607	0.269823533699431
isogroupSym_100330_c0_g1	3.45275018665162	-0.0787567464702545	0.551918757671091	-0.142696267114713	0.886530064958938	0.944811003238156
isogroupSym_100339_c0_g1	78.2747885328013	0.04334140946487	0.149874720535979	0.289184255422618	0.772440379729074	0.882035366336419
isogroupSym_100341_c0_g1	3.80437896954102	0.12789127588444	0.557621066113338	0.229351585971908	0.81859566202386	0.907197715825946
isogroupSym_100346_c0_g1	204.031583430608	-1.6285391478218	0.188336587805334	-8.64696109661429	5.2888991045813e-18	1.05954278728445e-15
