baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oarb_100001_c0_g1	0.136553029710907	-0.114220098262634	3.61997026747962	-0.0315527724878688	0.974828706712694	NA
Oarb_100009_c0_g1	0.403153753765672	0.843062670852698	2.2393275103162	0.376480290162493	0.706559865686811	NA
Oarb_100012_c0_g1	4.79935541927378	1.1857633160919	0.680294022588592	1.74301592652533	0.0813308328568302	0.24963280366192
Oarb_100015_c0_g1	0.16431180839881	-0.581866292823767	3.64354883740198	-0.159697679045978	0.873119229291059	NA
Oarb_100023_c0_g1	3.83533652553738	-0.62117047018596	0.71438129575848	-0.869522303948965	0.384561514022935	0.637239851083697
Oarb_100037_c0_g1	0.170396985190961	-1.42670289920767	3.63241417430981	-0.392769885465706	0.694489448762836	NA
Oarb_100039_c1_g2	0.0665851867371961	-0.194322032103018	3.64048622422733	-0.0533780435178714	0.957430699002701	NA
Oarb_100054_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100054_c2_g1	0.263752538303582	-1.12129268909014	3.6295433659082	-0.308934919919208	0.757371032962183	NA
Oarb_100054_c2_g2	0.0524177257729857	0.145074400356627	3.63747992405536	0.039883216783472	0.968186231523207	NA
Oarb_100054_c2_g3	0	NA	NA	NA	NA	NA
Oarb_100054_c2_g4	2.91913637480507	-0.52617836531178	2.02111557608694	-0.260340562181262	0.794601086892702	0.906794146475314
Oarb_100054_c2_g6	0.274100759921681	-0.430697160743634	3.61883742635745	-0.119015338353332	0.905263203904462	NA
Oarb_100058_c0_g1	0.0847141239717782	-0.0994212660247556	3.64630508224404	-0.0272663048708938	0.978247331688645	NA
Oarb_100059_c0_g1	0.286216586775576	-1.25024676321381	3.59927793651338	-0.347360438750924	0.728320550428418	NA
Oarb_100078_c0_g1	11.1912043556478	0.454695557162063	0.423967170105869	1.07247822289759	0.283505290156468	0.53593338751502
Oarb_100106_c0_g1	0.402583510548192	0.143603931682702	2.76790516562573	0.0518818106436961	0.958622867757827	NA
Oarb_100107_c0_g1	0.0851984925954805	-1.21844735801845	3.64968891424496	-0.333849647640591	0.738493017193694	NA
Oarb_100115_c0_g1	2.14792074504512	-1.15550584300306	0.912858247574945	-1.26581081572382	0.205580821922093	NA
Oarb_100118_c0_g1	0.191187988045427	-1.70804852920223	3.63849926435935	-0.469437645881447	0.638756844910155	NA
Oarb_100120_c1_g1	0.0262088628864929	-0.120991801850953	3.6438779907614	-0.0332041309170374	0.973511803945029	NA
Oarb_100131_c1_g1	0.0437589800872177	-1.1411001517282	3.64094192532415	-0.313407951879542	0.75397074360606	NA
Oarb_100138_c0_g1	0.209476575184516	-0.622706214619671	3.64432399002584	-0.170870157627027	0.864325862299437	NA
Oarb_100172_c0_g1	6.79396404172374	-2.09694603561511	0.592437408458349	-3.53952334149833	0.000400850320386854	0.00467646392208
Oarb_100175_c1_g1	0.248876429853285	0.805527378285901	3.63226129240855	0.221770217899648	0.824492764838356	NA
Oarb_100175_c1_g2	0.118808236339221	-1.13070929430334	3.63829230617139	-0.310780223014349	0.755967705458309	NA
Oarb_100181_c0_g1	0.115819601584615	0	3.64968891424402	0	1	NA
Oarb_100181_c1_g1	2.01818848733754	-0.497649543130499	1.01028422689512	-0.492583700588805	0.622306767238783	NA
Oarb_100188_c0_g1	1.0189436610473	0.179757802550938	1.60598553607175	0.111929901305728	0.910878987756167	NA
Oarb_100193_c0_g1	8.66922669354286	-1.81697840171458	0.543078598322984	-3.34570061741592	0.000820749613565004	0.00832455817989249
Oarb_100202_c0_g1	1.13420225666935	-1.52664828508173	1.44319591607133	-1.05782469869896	0.29013537035229	NA
Oarb_100214_c0_g1	1.54614955672436	-0.168628300813562	1.08864449657863	-0.154897490726793	0.876902131882281	NA
Oarb_100217_c0_g1	1.68945037420716	-1.52995102266683	2.74272874836294	-0.557820755545009	0.576966788188182	NA
Oarb_100218_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100229_c0_g1	0.579125661346981	-2.45202397728668	1.87939552725962	-1.30468756667843	0.191999256885487	NA
Oarb_100239_c0_g1	0.170975834203928	-0.56161349686704	3.63810319686423	-0.154369864315863	0.877318113606502	NA
Oarb_100248_c1_g1	0.810071847371728	-1.02109568078475	1.51424092248528	-0.674328414733937	0.50010254283919	NA
Oarb_100254_c0_g1	0.838843327989455	-1.6329962583041	1.77956715243786	-0.917636772552828	0.358809059471964	NA
Oarb_100266_c0_g1	0.129710129343735	0.50265131303253	3.6487608781783	0.137759455830245	0.890430528329574	NA
Oarb_100268_c0_g1	0.0676625621174286	-0.0643079807678847	3.64968891424496	-0.0176201266132263	0.985941900453373	NA
Oarb_100277_c0_g1	0.177266918561734	0	3.64968891424294	0	1	NA
Oarb_100283_c0_g1	0	NA	NA	NA	NA	NA
Oarb_100298_c1_g2	0.243698390501245	-1.97606453674056	3.63445755476701	-0.543702741595845	0.586646045523717	NA
Oarb_100302_c1_g1	0.967518647770238	-0.988630111686416	1.47246448771704	-0.671411854026595	0.501958195414203	NA
Oarb_100314_c0_g1	1.39110828822369	1.92746150212876	1.15617171879664	1.66710659912603	0.0954932101840743	NA
Oarb_100337_c0_g1	0.265865820600729	-0.0122430103863893	3.18285699259668	-0.0038465474304584	0.99693090676119	NA
Oarb_100343_c0_g1	0.162979323780263	-0.120631417250931	3.64480030621475	-0.0330968522597089	0.973597352909222	NA
