sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39
FF8,134755,0.01682846759906535,0.001656340862479027,-0.01923698791072425,-0.005491270307632535,0.005613951644973561,-0.0013490780705976528,-0.002498103207887787,0.004153500189959849,-0.0035438407923740257,-0.005133798252400857,0.0030254001423079477,-0.0006641594252570313,0.0035524852729591746,0.0005759347627297817,-0.0009535554983048226,-0.0017373616112958251,-0.0019200807612093662,0.0001476040695574681,-0.0007163387346948482,-0.00022095948044210706,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FH11,134756,-0.008219892318894102,0.005887677617918319,0.02113945759009792,-0.0015913470671184593,-0.017924129640259506,-0.02384989554757379,0.009288713950934037,-0.0024575111273517757,0.003160234328895966,-0.00810340594666489,0.00030954040684493493,-0.002072663709956135,-0.00027115171634987755,0.0008139571251845192,-1.3611442113641636e-05,5.341168904073896e-05,-3.6720606714183546e-05,0.0001093703112999808,-0.0001606317658852284,-3.4171758662967235e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FI2,134757,0.0207903452970104,-0.012667168009862232,-0.010436124182097743,-0.006704400407826612,0.0005058663044851814,-0.0026890047581384314,0.0021683895987928596,0.0012174298270412123,0.0012689313642303983,0.00016563136576785916,-0.0038177047500479976,-0.002748677708178235,0.0012674780251357904,0.003219505844028146,-0.0007476923303430607,0.0010303864882439638,0.0004550992791258786,-3.024952887333399e-05,6.009304721290704e-05,-0.0004176279379403237,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FJ14,134758,0.02461081416973394,-0.00841222161046517,-0.004943106212113772,-0.0024490427031955237,-0.0028630499317980774,-0.0008155902964696571,0.0032284042904434434,-0.002409780037944113,-0.0016456330820879075,0.0022676297228525094,0.001451316245150251,0.0016414926441638803,0.00023456792393336512,-0.0016402474123681122,-0.0002438883465456,-0.0036769308731799274,0.0013838735060632602,-0.001997272857216486,0.000157568871263888,0.000549820425257652,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FL7,134759,0.014918068193336574,-0.014507459947025243,-0.012451964338514523,-0.016502532275824117,-0.0002588087532833123,0.005200551185099776,-0.0075325612576599334,0.0030083583587664758,0.006480117576704084,0.004068040379256764,0.003726532713707504,-0.0033375744125768536,-0.006279719516877246,0.0014711466811272234,-0.0003143807707670883,-0.0006143379974895594,-0.0006103547753572902,-0.00043305668488447516,-8.234272120542961e-05,-0.00015685762210776333,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FM2,134760,0.00756886724664701,-0.01632352175171012,-0.0018123178938121056,-0.0010896073267779598,0.0027904007459602057,0.00031632036950078894,-0.0017316964344726976,-0.008244665114306262,-0.001024028700710393,0.002947472003852791,0.004808760934309998,-0.0006936679986112427,0.0001828775300939632,0.0029938683726574216,-0.0006096269004262445,0.0010699355864979183,-0.00021375885095100097,-0.0011276317443493474,0.0007407374591847938,0.000784089284398406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FO2,134762,-0.0015138905539014093,-0.0005622573881879922,0.007030639937703115,-0.00572570572869454,-0.0020848487963045933,0.009727457177738501,-0.004908644490663214,0.012488101779040223,-0.014149255067343276,-0.0007340143336499979,-0.0029181566692067433,0.0031469409573232584,-4.797381814554783e-05,0.0033809049324446338,-0.0015652588588115218,0.0006862788368055675,-0.0005985944613769418,0.0004914856243016404,0.0001462940124216112,7.828763392793854e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FP2,134763,0.02904710634995082,0.11969794397799013,0.10736710166629304,-0.021795336879079905,0.002681639394860088,0.0009096498232398364,0.0012655306861838352,-0.001016029114239427,-0.0005852124862813418,9.254282818275154e-05,0.0002736506807487194,2.4942059152019907e-05,9.312014574223918e-05,-1.41902031754625e-05,0.00013168563697182783,8.300218877311083e-06,-2.3436429220216014e-05,5.5856369262867064e-05,2.4057151210218087e-05,-2.1279444851205725e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FR8,134764,0.02108741900922918,-0.0028469745167967247,-0.014436039994094868,0.000307081445909738,7.979362656191288e-07,-0.0017632411996612951,7.77782634491688e-06,0.0034405268517048353,-0.0016105005646651965,0.002361330466965045,0.004221674409416117,-0.005482617512454057,0.0016199695380519936,-0.0009324654050249263,-0.0022854437786111598,0.0004724416406958796,0.0013407858458659432,0.0013646464237888783,0.00034905329015101844,0.00011444863799347368,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HA6,134765,0.006271345059844443,-0.017372881600165885,7.785313013903903e-05,0.0029576217862948896,-0.0006917548128952877,0.00034793152596387407,-0.0025644631285424956,-0.007472502626305649,-0.000991645575508469,0.0027969101006345754,0.001269045384411407,-0.0004139848634628791,-0.0005711907644641419,-0.00034728576112380116,0.00014849234289131643,-0.0009038871175138988,-0.0008495778846257078,0.002136674332212312,-0.0003551857085178721,-0.0011556342385829336,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD6,134766,0.020894566736646625,-0.003914368560412005,-0.003311897359416067,0.01277859566965994,-0.0005473836539114347,0.004432313347706624,0.004816828544081261,-0.0007426722680677229,0.004033070074330726,-0.0004565518094664663,0.004900004172926516,0.0052083643456408025,0.0030284069512352043,0.00019628310901383418,0.0007000308382902525,-0.0003712699451018726,0.0003402015961763471,-0.0003930299787106071,0.0005893827363028133,-0.0003342407698717328,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HE3,134767,0.021076823515171025,-0.0030592699811970085,0.00031150894650928355,-0.0013924947603536455,-0.00040539905814021066,-0.0035389502173565706,0.00993261735216614,-0.0027169282986953735,-0.00623055723293148,0.0018589652881988753,0.005788758121784577,0.0017374968712281702,-0.0027068055279420087,0.0010802892841586008,0.0014220870900203085,0.0016160740776548685,0.0007123104115167269,-0.00017566382118273471,-0.0006897641171677285,0.00013204586199763645,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HF9,134768,0.02100844829853968,-0.0026655086070400545,-0.010468422291886876,-0.006777502908521499,0.00844773065851657,-0.007461360897249419,0.011171704099303209,0.002115646248946839,-0.002557783850548353,0.003140517347067598,-0.002842801021288142,0.0007500705166538495,-0.0032567486346128578,-0.001943140409767388,-0.0002499002693135262,-0.0016740639107954672,-0.0006642118978570397,0.0013872913953417493,0.0001654751089219856,-0.00011384477648447726,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HH15,134769,0.011269496769663469,-0.022449357658221127,-0.003772082616617867,0.0037384583858764576,0.00530576367322717,-0.00019453663955264048,-0.003779212858911659,-0.005091214265785105,0.005082273390123469,0.003836665689248749,-0.0004898419560443239,0.0013211654045594834,0.0016847002709470228,0.002388055122453716,0.0032999365841502935,-0.0003173238100514038,0.00022553103313750742,0.0014020195572769848,-0.0007055384460621869,0.0004020879020184485,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI3,134770,0.018635096825029864,-0.0031257034107937407,-0.004905064506780026,0.00037759139593711814,-0.007697429058646151,0.008396859230890178,-0.0064281183732191015,-0.002409504271071861,0.007786800799982125,-0.0037044628708922706,-0.005875652121951429,-0.0020158099227017418,0.0003741759390906746,0.0027968218773695794,0.0019226415461673745,-0.0007567950520384159,-4.866748786380728e-05,-7.69022288453825e-05,0.0008977124909881713,6.384943875437377e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJ15,134771,0.01867311034134064,-0.009409386770937184,-0.005166717071719462,-0.006652504732258751,-0.004514254140311305,-0.0009415313470336786,0.0008467479038868345,-0.0024336251488890335,-0.0014710139634005954,-0.00227881818385897,0.0018212910742904087,-6.889775786858191e-05,0.0006419127049625548,2.8379701875382806e-05,-0.0022922283854841965,-0.002069376514661517,0.0008122219294077179,0.0015120851047063476,0.0007658243989155273,-0.00038110228436171004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HL8,134772,0.029719288687249445,-0.002381293941106488,-0.007945477293869782,0.005046681305819869,-0.0017913928685242212,0.007211945928689357,0.006012580964354999,-0.002804004432693783,0.007074240453458638,0.0011858102768196434,-0.0013109741698798603,0.0016820123323508943,-0.0034036291366458414,-0.00044272398673514423,0.0006922473988003642,0.0017695404465792642,-0.0010496265862607196,0.0006626882180528015,-0.00048650237003671875,-0.00011364130791634126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM3,134773,0.019897162019879018,-0.003978496379189798,-0.011752289675789127,-0.008135762127974847,0.004607625537045955,-0.003662258611289508,0.005446519284677948,0.012063030298178293,0.001570736205616377,-0.0018290798602879957,-0.0018721844440082354,-0.0013674936889636314,0.0006666426367344944,-0.00211724597218933,0.0014547146720400158,0.0020842894341232794,0.00031291464330566776,-0.0006899310755243985,0.0002879171876149136,0.00015832310536461987,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HN6,134774,0.034268839941834765,-0.038009164553540524,-0.005216837265841763,0.04468339026807542,0.02134400757578057,-0.003724904518278097,0.008129673788846652,-0.0020794270366908327,-0.003432335296880988,-0.0016943329165853961,-0.002735429152814018,-0.0001168299545810104,-0.00048228311829124135,0.00031689733399145435,-0.0008776266630957451,0.00029910682379559206,-0.0002398001807834491,-0.0005706466372750248,-2.5097615306503123e-05,2.895533279224292e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H05,134775,-0.031008459062591368,0.20131209047160387,-0.07266482324156416,0.011407027898457838,0.001121243743090229,-1.689571219599405e-05,-0.0009484471526582394,0.0006969310178537998,0.002995522579872624,-0.0012442256842697408,-2.4625827837543716e-05,0.0004411405655685836,-0.00046609349557997495,-6.297935471825285e-05,-8.110634906496972e-05,3.359428617150861e-05,0.00019749346542079018,-4.566117650928223e-05,3.144865241037317e-06,2.948741860822332e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP3,134776,0.010231446663456194,-0.015292523463925447,0.011969321429907195,0.00033767238160331727,-0.009988798956940503,0.010356216058279286,-0.004437659577918161,-0.005615874837228515,0.0031906161998550542,-0.0031404307803352,0.001685911845930004,0.0062073111375441515,0.00038675109149319286,-0.0008811747306980535,-0.002181055817166026,0.001598970243342277,-0.0002457321591115033,0.0004403264134756974,0.0001503718451691178,0.00021073684418477338,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR9,134777,0.01791159138749428,-0.00887582614586346,-0.004617748908049777,-0.0015171165484413691,-0.005146272203313368,0.0020999949557455656,-0.0035609769905130743,-0.0030393441558242127,-0.001387823098762834,-0.00041887087378851063,-0.0019659832479017787,-0.0016691810803205727,0.0026779876064723625,-0.0001172210778006758,0.0009572184204522371,-0.001273081692023975,0.0009387522959976515,-0.0010317436787552333,-0.002630660298261807,-0.00020002703835835097,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN4,134747,0.013217024881045,-0.047506536196595645,0.015031950705851439,0.0067384990062623355,-0.0006721943116089873,-0.007987265874528655,-0.006715145558787104,0.009718792418260997,0.011612212390842418,-0.0044022835217683715,9.122148415308125e-05,0.0017530155656113307,-0.001914535557347295,-0.002096765921526064,-0.0010531874404456807,0.00027813049604022693,0.000743455997771401,-0.0004726132266760699,2.07512681887842e-05,2.8495881054949732e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO1,134748,-0.46233450698307293,-0.018657277121864924,-0.0029447118179448343,0.002774541480183124,-0.003819360377690323,0.0019928231667384866,0.0023305599471491116,-5.3574084144177675e-05,-0.0006666388037106342,0.000224965630519671,1.8365180637065525e-05,0.00021365781416973864,-0.00013696260333674254,-0.0001779111214190267,3.217375508092521e-05,2.0203353279036084e-05,7.701697960178574e-05,-9.256519330010008e-06,1.1517350492645491e-05,2.1136435083366943e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FN5,134761,-0.09232645667776745,0.007034210799267514,0.048774245787833424,-0.00448774144482508,0.02040480603439151,-0.004834999677529106,-0.005740462729363593,-0.0004025040270407524,0.0020632374867518397,0.001471448973641478,-0.000998139825226865,-0.002038893089641804,0.00022260753401404467,4.057189601412566e-05,-0.0005313560697247444,-0.00027255645032653683,-0.00023493897126375564,-0.00037319474882877647,-0.00014199008786556702,-3.77753850011895e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.6911927108015175,0.18527924735323814,0.06924717332869465,0.0265779608082076,0.007030401759789164,0.006290025271862096,0.0038002198130418206,0.0032349887097454758,0.0026355109525790185,0.0016177987449219864,0.0008274939702408166,0.0007529855788458726,0.0004318856012913282,0.00038623070602736623,0.0002337761666296661,0.00019547892473934452,0.00010128494358156538,9.417197664157395e-05,4.997448342486637e-05,2.0680104980346497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
