"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.TU.chromosome_14.429",127.14821833886,-2.95970245335775,0.263084478844466,-11.2500078543497,2.31571441588175e-29,1.12659506332647e-25
"evm.TU.chromosome_11.1132_evm.TU.chromosome_11.1133",38.7497802725115,-2.79634256192954,0.284853290208717,-9.81678168393497,9.53387000338431e-23,2.31911387832323e-19
"evm.TU.chromosome_11.2122",78.7203367256729,1.68183560210275,0.178972816621746,9.39715669590909,5.60574106816982e-21,9.09064343221539e-18
"evm.TU.chromosome_13.489",109.431383459163,1.14760284491598,0.146859290028351,7.81430200768662,5.52684348075371e-15,6.7220233834667e-12
"evm.TU.chromosome_12.3147",92.0487208466671,1.58224701204612,0.215784741776001,7.33252499237689,2.25856334193991e-13,1.8787203388304e-10
"evm.TU.chromosome_3.1139",28.2450194096,-3.1028220658559,0.423356457081105,-7.32910060531207,2.31702405611149e-13,1.8787203388304e-10
"evm.TU.chromosome_11.2989",16.2316770893651,2.61939334696739,0.373100484634236,7.02061094757161,2.20900168179731e-12,1.53525616884913e-09
"evm.TU.chromosome_2.486",321.714320574251,1.1734389326673,0.170130160379042,6.89730104323023,5.29997926173891e-12,3.22304988854498e-09
"evm.TU.chromosome_14.6567",200.853754025293,-1.01647970043918,0.149560602061401,-6.79644028192576,1.07235726003979e-11,5.79668674454844e-09
"evm.TU.chromosome_12.2455",170.770919985694,-1.72202960380205,0.26029881148957,-6.61558765461765,3.70078617209223e-11,1.80043247272287e-08
"evm.TU.chromosome_13.223",376.85055227163,-1.93212816704332,0.294302115021746,-6.56511818442269,5.19916094495909e-11,2.29944709065691e-08
"evm.TU.chromosome_10.2335",94.6063803364408,-1.77442865678335,0.275056179381883,-6.45114994606163,1.11004600677824e-10,4.50031151914676e-08
"evm.TU.chromosome_13.4162_evm.TU.chromosome_13.4163",24.6595919931122,3.02128633905476,0.476231292075309,6.34415753296822,2.23645890809189e-10,8.36951737528235e-08
"evm.TU.chromosome_12.1573",61.1739077015203,-1.23490628058799,0.196198031332715,-6.29418283251693,3.0902342386916e-10,1.07385639794533e-07
"evm.TU.chromosome_12.1524",141.581827360618,-1.19247664087033,0.190871710997455,-6.24752947746262,4.16995604474192e-10,1.35245574384463e-07
"evm.TU.chromosome_14.7018",119.040415273813,-2.16913046402946,0.351682406384993,-6.1678674413268,6.92171309384456e-10,2.10463338759711e-07
"evm.TU.chromosome_13.1388",18.9578624114612,-1.81016532697735,0.295768521052546,-6.12020954946643,9.34523791661463e-10,2.55301341536365e-07
"evm.TU.chromosome_13.490",28.0408635517576,1.2925284130734,0.211249147747205,6.11850237909658,9.44588725108855e-10,2.55301341536365e-07
"evm.TU.chromosome_13.2021",127.329560182418,1.23605466874003,0.203489680957028,6.07428673005316,1.24540028247642e-09,3.18888019697252e-07
"evm.TU.chromosome_12.2175",63.4178263554516,1.21994379082791,0.201489542930973,6.05462582862596,1.40744423885656e-09,3.42360811101858e-07
"evm.TU.chromosome_11.933",109.946045590533,-0.891176048565415,0.147578492140269,-6.03865804319492,1.55401175496876e-09,3.44943189417244e-07
"evm.TU.chromosome_14.6874",193.233439744977,1.18592727912693,0.196408949393962,6.03805113151013,1.5598664269639e-09,3.44943189417244e-07
"evm.TU.chromosome_12.1242",12.1065031927592,-1.99575898049554,0.339576857588022,-5.87719373655556,4.17279749541433e-09,8.82637383269162e-07
"evm.TU.chromosome_12.1701",31.994818720825,1.78558447220679,0.305672342546137,5.84149830937774,5.17334038712483e-09,1.0486792076401e-06
"evm.TU.chromosome_13.2020",196.051543590795,1.15424348597865,0.198646428448941,5.81054235402641,6.22707757266388e-09,1.21178929564039e-06
"evm.TU.chromosome_1.1096",9.0955875713469,-2.75750666871545,0.480946139330379,-5.73350411452459,9.83766786244747e-09,1.84077900580027e-06
"evm.TU.chromosome_13.4164",30.742089979788,2.31400712347484,0.408326995911646,5.66704417450652,1.45281897447659e-08,2.61776455956615e-06
"evm.TU.chromosome_13.3789",12.2152443474425,2.26467253698392,0.402558223602879,5.62570183442087,1.84755237640273e-08,3.21012225399974e-06
"evm.TU.chromosome_13.278",139.595512145716,1.3262827615526,0.236895917134745,5.59858851766624,2.16104052530301e-08,3.6253317777928e-06
"evm.TU.chromosome_13.1468",516.559416057752,0.681728061924894,0.122078724134085,5.58433147758096,2.34600875283921e-08,3.80444419418758e-06
"evm.TU.chromosome_14.962",93.6534591967432,-1.55417586921106,0.280812741459497,-5.53456321509267,3.12004889253925e-08,4.89646382651724e-06
"evm.TU.chromosome_13.1471",538.284469024305,0.670340629424696,0.125464168901489,5.34288502680817,9.14787900167145e-08,1.39076347947286e-05
"evm.TU.chromosome_12.4097",55.998881821944,0.970597768706469,0.183194079429265,5.29819397946883,1.16953684397168e-07,1.72418083209764e-05
"evm.TU.chromosome_10.3158",16.5837047311969,1.13543292417206,0.215691634008728,5.2641491144998,1.40840107090231e-07,2.01525623821757e-05
"evm.TU.chromosome_1.966",88.5884757518429,-0.842273519046293,0.160471999255219,-5.24872577742812,1.53154855249266e-07,2.1288524879648e-05
"evm.TU.chromosome_1.1151",120.870232602929,0.624084666120459,0.119586400785671,5.21869261070059,1.80190527983502e-07,2.43507477399927e-05
"evm.TU.chromosome_13.850",46.5855845665583,-1.95108586987542,0.375969888359271,-5.18947375916176,2.10889219040823e-07,2.77290824495569e-05
"evm.TU.chromosome_10.1814",445.683672197639,-0.803359721483906,0.155599401627313,-5.16300006993658,2.43023049260834e-07,3.11133456487884e-05
"evm.TU.chromosome_14.6582",897.965858728158,-0.949012321367118,0.184647632934313,-5.13958563284004,2.75344988124919e-07,3.43475222366085e-05
"evm.TU.chromosome_1.1434",61.1056859492049,1.13206077250676,0.222972724009418,5.07712670926934,3.83185345437144e-07,4.66049176387926e-05
"evm.TU.chromosome_13.4070",15.4339856707982,-2.01414677665426,0.397252890173962,-5.07018784878378,3.97423243888358e-07,4.71576605248016e-05
"evm.TU.chromosome_11.3180",41.1911525632515,-0.988308852774683,0.197274561265198,-5.00981396910113,5.44826747541668e-07,6.31090982569099e-05
"evm.TU.chromosome_13.3266",198.02142761555,-0.91653659884761,0.184158061226242,-4.97690186758443,6.46100562725437e-07,7.22538188369438e-05
"evm.TU.chromosome_14.5489",193.303233876147,-0.954210553094344,0.191812566847103,-4.97470300710256,6.53477498216964e-07,7.22538188369438e-05
"evm.TU.chromosome_13.2808",19.1213646318036,1.62424314817974,0.328962689429679,4.93746920356129,7.91428994026148e-07,8.37886094946388e-05
"evm.TU.chromosome_13.2967",46.9005748807348,-1.01340822664741,0.205256882131954,-4.93726795477637,7.92245845170274e-07,8.37886094946388e-05
"evm.TU.chromosome_10.1880",31.3673504852188,1.98575525375277,0.404340538487457,4.91109612996266,9.05686704065782e-07,9.37482088357453e-05
"evm.TU.chromosome_11.796",38.9279652746043,-1.4946673844036,0.308271630774339,-4.84854016780327,1.24373349213421e-06,0.000126057571650686
"evm.TU.chromosome_1.541",39.782123536209,0.805652631255449,0.168069839158908,4.79355864970939,1.63848528637201e-06,0.000162678182004078
"evm.TU.chromosome_11.432",12.4683156875301,1.26937670477886,0.265356506744792,4.78366526734426,1.72127240560685e-06,0.000167479805065546
"evm.TU.chromosome_13.224",661.609504943235,-0.730312308493155,0.153072360564383,-4.77102662950037,1.83289303766589e-06,0.000174843620161658
"evm.TU.chromosome_10.2557",143.656740205787,-1.04546521666409,0.219411402372402,-4.7648627435034,1.88982248674281e-06,0.000176807430730841
"evm.TU.chromosome_13.3503",27.344525107625,1.12719474652091,0.23681305460913,4.75985054278952,1.93736368103935e-06,0.000177835364306725
"evm.TU.chromosome_10.1664",15.1967122432879,1.80368245316371,0.379720679737328,4.75002429262322,2.03392213938417e-06,0.000179909658329163
"evm.TU.chromosome_2.218",66.3541474782378,-1.2659243006554,0.266312951984025,-4.75352134105495,1.99903992589176e-06,0.000179909658329163
"evm.TU.chromosome_11.166",966.550084074299,0.771763761432944,0.163280383788204,4.72661653241839,2.28291801252698e-06,0.000198328502338282
"evm.TU.chromosome_13.3323",20.2450725057626,-1.84125047308497,0.390384990548919,-4.71649914228514,2.39937378349826e-06,0.000204788657135422
"evm.TU.chromosome_10.1588",312.147186490888,-0.657983101645031,0.140330948948876,-4.688795355362,2.7481804716287e-06,0.000230515482663339
"evm.TU.chromosome_10.2934",99.1478374341974,-0.569179019516134,0.121522285222716,-4.68374190357753,2.81684661138975e-06,0.000232270487532392
"evm.TU.chromosome_11.401",11.4729868098051,-1.56588118241788,0.335943732240666,-4.66114123330661,3.14460836149624e-06,0.000254975327977986
"evm.TU.chromosome_14.5509",19.5409604181458,1.03007252049966,0.221266661748509,4.65534442631232,3.23439555048913e-06,0.000257956300870977
"evm.TU.chromosome_14.736",429.326263687682,-0.536512826898611,0.117240565885809,-4.57617056728614,4.73564485400936e-06,0.000371595358302509
"evm.TU.chromosome_12.200",92.9502781717231,-1.33379935071196,0.296453080034337,-4.49919208313663,6.82122032032892e-06,0.000526749791403178
"evm.TU.chromosome_10.457",89.3770608080989,-0.95782745497496,0.213697901700934,-4.4821565740754,7.38924957372885e-06,0.000561698424627982
"evm.TU.chromosome_2.1885",11.2809771439779,-1.97384073328619,0.442460653779046,-4.4610536924078,8.15576514110211e-06,0.000610427652484027
"evm.TU.chromosome_11.655",221.24749993023,-0.660907378293144,0.149165413598518,-4.43070120847176,9.39271597431458e-06,0.000692357018409704
"evm.TU.chromosome_13.1720",41.5103399635704,-1.07434579201262,0.245046246141646,-4.38425729399504,1.16382155355369e-05,0.000837636418734879
"evm.TU.chromosome_13.3790",80.5569412842562,1.13696887541937,0.259406858289937,4.38295611347559,1.1707970498247e-05,0.000837636418734879
"evm.TU.chromosome_10.1663",25.6749131037693,1.14353661206448,0.261583124947124,4.37159932352529,1.23339718210833e-05,0.000860377958157399
"evm.TU.chromosome_10.1865",21.7455731230763,1.76377915669453,0.403651907847749,4.36955486250248,1.24500059649157e-05,0.000860377958157399
"evm.TU.chromosome_14.1500",6.18153603772337,-2.05140244361049,0.469676066549991,-4.36769635438119,1.25563895229548e-05,0.000860377958157399
"evm.TU.chromosome_11.1996",57.3412690357261,0.803373185328519,0.184137132643284,4.36290700195076,1.28345511401697e-05,0.000867223490235078
"evm.TU.chromosome_10.1882",69.7673500198604,1.41483461918917,0.32555088960138,4.34597067426713,1.386610953497e-05,0.000924090724488071
"evm.TU.chromosome_12.3781",65.0674329542281,-1.21652346320586,0.282529270468463,-4.30583160884087,1.66359573611755e-05,0.00109370179137998
"evm.TU.chromosome_13.1393",24.9204495080024,-0.842326808254441,0.197140878060244,-4.27271510882201,1.93107114367932e-05,0.00124216023152603
"evm.TU.chromosome_13.3704",83.9659367666371,0.58387706901529,0.136780472817176,4.26871655719246,1.9660089995376e-05,0.00124216023152603
"evm.TU.chromosome_14.1152",34.8550752392538,1.2592128791688,0.294977384695278,4.26884549291671,1.96487307471142e-05,0.00124216023152603
"evm.TU.chromosome_12.1871",9.37886372199179,-2.64721503150889,0.621727185607419,-4.25784024374388,2.06411364834941e-05,0.00128660523047793
"evm.TU.chromosome_13.2176",16.1075122717858,-1.30888877004041,0.307602301628391,-4.25513321295513,2.08924590355101e-05,0.00128660523047793
"evm.TU.chromosome_11.1290",61.790473800619,-0.936775204309201,0.220564788467451,-4.24716570046466,2.16491847421498e-05,0.00131654104713199
"evm.TU.chromosome_12.678",47.2518883995361,0.688725815825178,0.163304407701775,4.21743555803418,2.47096403470641e-05,0.00148410370726503
"evm.TU.chromosome_2.231",58.5283448096946,-1.12375366780054,0.268809520668397,-4.18048313544221,2.90890385962749e-05,0.0017258313752546
"evm.TU.chromosome_13.1389",31.3872514267226,-0.983087776083456,0.235356887902455,-4.17700873275866,2.95367689978268e-05,0.00172899602614182
"evm.TU.chromosome_3.1300",11.3379231134859,-1.27821365589953,0.306189503775317,-4.17458351817799,2.98531687966933e-05,0.00172899602614182
"evm.TU.chromosome_14.541",47.9178862813354,-1.03967912800162,0.249464406881045,-4.16764516028686,3.07762524049451e-05,0.00176148785823598
