gene,pval
Oarb_100001_c0_g1,-0.464681991650914
Oarb_100009_c0_g1,-0.118942166088042
Oarb_100012_c0_g1,-0.209448945551218
Oarb_100015_c0_g1,0.0973569142492772
Oarb_100023_c0_g1,1.52026546752593
Oarb_100037_c0_g1,0.163545929442051
Oarb_100054_c0_g1,-0.0575242609096636
Oarb_100054_c2_g1,-0.256172256805706
Oarb_100054_c2_g2,0.147516608045881
Oarb_100054_c2_g3,-0.0763656277354128
Oarb_100054_c2_g4,1.33165671763928
Oarb_100054_c2_g6,-0.147404158593377
Oarb_100058_c0_g1,0
Oarb_100059_c0_g1,-0.584874192907167
Oarb_100078_c0_g1,-0.180991209599308
Oarb_100106_c0_g1,-0.81243952150279
Oarb_100107_c0_g1,0
Oarb_100115_c0_g1,-1.71980153844831
Oarb_100118_c0_g1,0.162257699608677
Oarb_100120_c1_g1,0.176290353405137
Oarb_100138_c0_g1,-0.278460323979939
Oarb_100172_c0_g1,-0.945861490963274
Oarb_100175_c1_g1,0.063289997536799
Oarb_100175_c1_g2,0.255068425461292
Oarb_100181_c0_g1,0
Oarb_100181_c1_g1,1.82818266185522
Oarb_100188_c0_g1,0.408250513163606
Oarb_100193_c0_g1,1.08972048228153
Oarb_100202_c0_g1,0.174045891779751
Oarb_100214_c0_g1,0.798235134238927
Oarb_100217_c0_g1,-0.7175920293046
Oarb_100218_c0_g1,0
Oarb_100229_c0_g1,1.19984921031188
Oarb_100239_c0_g1,-0.118580790255051
Oarb_100248_c1_g1,1.18173382418295
Oarb_100254_c0_g1,0.327793681523118
Oarb_100266_c0_g1,-0.110228896784485
Oarb_100268_c0_g1,0.186246370055586
Oarb_100277_c0_g1,0.0572868544498954
Oarb_100283_c0_g1,0.136803506670556
Oarb_100298_c1_g2,-0.144959467051185
Oarb_100302_c1_g1,-0.663080687678506
Oarb_100314_c0_g1,-0.267653078156575
Oarb_100337_c0_g1,0.794264772163033
Oarb_100343_c0_g1,-0.403377375703487
Oarb_100352_c0_g1,-0.385327606866281
Oarb_100364_c0_g1,0.0167147662557902
Oarb_100378_c0_g1,0.430592857514729
Oarb_100389_c0_g1,0.0167146747317403
Oarb_100397_c0_g1,0.0284985492297373
Oarb_100414_c0_g1,0.0422252638684912
Oarb_100462_c0_g1,0.177054385213767
Oarb_100473_c0_g1,0.0255176423794424
Oarb_100478_c0_g1,0.658449257846767
Oarb_100484_c0_g1,-0.0668301815028125
Oarb_100494_c2_g1,0.684227326328851
Oarb_100496_c0_g1,1.30554256583988
Oarb_100497_c0_g1,0.020718259790164
Oarb_100499_c0_g4,-0.0763666332448344
Oarb_100499_c0_g5,0.825141049973707
Oarb_100510_c0_g1,0.235812227432227
Oarb_100535_c0_g1,-0.730013814146413
Oarb_100544_c0_g2,0.577284086318969
Oarb_100547_c0_g1,0.523027842252067
Oarb_100548_c0_g2,-0.0763656277235992
Oarb_100551_c0_g1,0.278499094976641
Oarb_100562_c0_g1,0.00906785087958012
Oarb_100563_c0_g1,0.0167146747361516
Oarb_100565_c0_g1,0.0724491980328364
Oarb_100565_c1_g1,0.176290507192674
Oarb_100565_c1_g2,0
Oarb_100576_c0_g1,0.550462442525066
Oarb_100583_c0_g2,0.0944523526388315
Oarb_100590_c0_g1,0.0167147662638365
Oarb_100615_c0_g1,-0.339444934442271
Oarb_100625_c1_g1,1.74704158461155
Oarb_100625_c1_g2,0.515226030814208
Oarb_100631_c0_g1,-0.285749915801252
Oarb_100638_c1_g1,0.0808771961831175
Oarb_100640_c0_g1,0
Oarb_100649_c0_g1,0.405583286624924
Oarb_100655_c1_g1,0.381856965325993
Oarb_100663_c1_g2,0
Oarb_100663_c1_g3,0.17705450960063
Oarb_100665_c2_g1,1.25634113628756
Oarb_100670_c0_g1,0.274091886445515
Oarb_100671_c0_g1,-0.20941976861741
Oarb_100674_c0_g1,0.0149958884795006
Oarb_100676_c1_g1,-0.00109211947644002
Oarb_100678_c1_g1,0.0167147662622096
Oarb_100696_c0_g1,-0.438043284608242
Oarb_100698_c0_g1,0.0221033039019871
Oarb_100698_c1_g1,2.49685069455362
Oarb_100700_c1_g1,-0.484744789902002
Oarb_100702_c0_g1,4.35534398062357
Oarb_100719_c3_g1,0.80209411088743
Oarb_100728_c0_g1,-0.827292811079029
Oarb_100734_c0_g1,0.265224843882679
Oarb_100735_c0_g1,2.29770714040808
Oarb_10073_c0_g1,5.24567506247594
Oarb_100747_c0_g1,0
Oarb_100754_c0_g1,-1.62100710591019
Oarb_100766_c0_g1,0
Oarb_100767_c0_g1,-0.126254561538806
Oarb_100790_c0_g1,-0.0763565788425724
Oarb_100790_c1_g2,0.134414395070722
Oarb_100795_c2_g3,0.38452665978613
Oarb_100800_c0_g1,0.560572310424567
Oarb_100804_c1_g1,0.212769505527185
Oarb_100812_c0_g1,0
Oarb_100813_c1_g1,0.329099243701315
Oarb_100827_c0_g1,-0.0275246688451065
Oarb_100828_c1_g1,1.98121426764944
Oarb_100831_c0_g1,1.55469435475604
Oarb_100839_c1_g1,0.653477113817423
Oarb_100844_c1_g1,-0.50414351584984
Oarb_100850_c0_g1,0.26073886017549
Oarb_100852_c0_g1,-0.118923585410086
Oarb_100852_c1_g1,0
Oarb_100857_c0_g3,0.438595975821074
Oarb_100858_c0_g1,-3.10751094472662
Oarb_100858_c0_g2,-0.0486810737018198
Oarb_100864_c0_g1,0.0167145210001979
Oarb_100866_c2_g1,0.122516043299455
Oarb_100867_c0_g1,0.177054385213767
Oarb_100868_c0_g1,0.233760478502555
Oarb_100872_c2_g1,-0.652830846092434
Oarb_100875_c0_g1,-2.12194192733721
Oarb_100883_c0_g2,-0.770429144687164
Oarb_100884_c0_g1,-0.186073258580626
Oarb_100889_c0_g1,0
Oarb_100889_c0_g2,0
Oarb_100911_c0_g1,0
Oarb_100915_c0_g1,0.112743725410858
Oarb_100920_c0_g1,-0.324218732248265
Oarb_100924_c0_g1,-0.188145195009287
Oarb_100944_c0_g1,-0.0719524390218555
Oarb_100947_c0_g1,1.27724283584855
Oarb_100963_c0_g1,0.516937202079491
Oarb_100967_c0_g1,0.644897453734855
Oarb_100970_c1_g1,0.0264192943344487
Oarb_100990_c1_g1,2.78935402091849
Oarb_100990_c1_g2,-0.924493020150354
Oarb_100998_c0_g1,0.689585264007001
Oarb_100998_c1_g1,1.43343748377554
Oarb_101008_c0_g1,-0.192268139297993
Oarb_101052_c0_g1,-0.272450968052581
Oarb_101055_c0_g1,-1.21228293258879
Oarb_101063_c0_g1,0
Oarb_101066_c0_g1,0.996849246028584
Oarb_101069_c1_g1,-0.0794983294419806
Oarb_101077_c0_g1,-0.528290522201785
Oarb_101079_c1_g1,0
Oarb_101085_c1_g2,-0.649990429123609
Oarb_101089_c0_g1,0.700554122489054
Oarb_101108_c0_g1,0.245299972122483
Oarb_101110_c0_g1,0.483000770821584
Oarb_101111_c0_g2,-1.39070912907058
Oarb_101117_c2_g1,-1.19718865268791
Oarb_101117_c3_g2,0.881407882880053
Oarb_101119_c0_g1,0.143821948181493
Oarb_101124_c0_g1,-0.42439886242148
Oarb_101132_c1_g1,1.14442083500068
Oarb_101141_c0_g1,-0.920416174341581
Oarb_101155_c1_g1,0.150640273751231
Oarb_101155_c2_g1,3.08199074046417
Oarb_101157_c0_g2,-0.791533042332894
Oarb_101158_c1_g1,0.111622885218582
Oarb_101161_c1_g1,-2.86476425273888
Oarb_101164_c0_g1,-0.147215088269444
Oarb_101166_c0_g1,0.0423897191488261
Oarb_101171_c0_g1,0.513271462085532
Oarb_101185_c0_g1,-0.392625538343233
Oarb_101192_c0_g1,0.0182285380997654
Oarb_101196_c0_g1,0.905743452091881
Oarb_101202_c0_g1,0.63118455548174
Oarb_101204_c0_g1,-0.709324511348062
Oarb_101222_c0_g1,-0.635927869179686
Oarb_101223_c0_g1,0.590675493638794
Oarb_101225_c0_g1,0.50864882119663
Oarb_101227_c2_g1,1.14731588945159
Oarb_101227_c3_g1,2.1421030155747
Oarb_101228_c1_g1,0.588885988049429
Oarb_101228_c1_g2,1.08008578853274
Oarb_101248_c1_g1,0.343107159043728
Oarb_101258_c0_g1,0
Oarb_101268_c0_g1,-0.16652784364341
Oarb_101279_c4_g1,-0.371610564863803
Oarb_101285_c0_g1,0.0174385964937212
Oarb_101292_c0_g1,0.589812926529934
Oarb_101296_c0_g1,-0.464123254419085
Oarb_101298_c0_g1,-0.781767951781176
Oarb_101302_c0_g1,0.0140892676825354
Oarb_101306_c0_g1,-0.115015474514224
Oarb_101307_c0_g2,-0.435068367490908
Oarb_101308_c6_g1,0.0268129645225479
Oarb_101334_c2_g1,10.3425296943736
Oarb_101337_c0_g1,0.0207182597848357
Oarb_101353_c1_g1,0.083933412527525
Oarb_101360_c0_g1,0.0167147662622096
Oarb_101366_c0_g1,0.176290664273531
Oarb_101373_c0_g1,2.94847261081183
Oarb_101384_c0_g1,0.17705450960063
Oarb_101388_c0_g1,2.29103927795501
Oarb_101388_c0_g2,2.36342711545765
Oarb_101390_c0_g1,0
Oarb_101409_c0_g1,0.17629021586813
Oarb_101409_c1_g1,0.021331180534181
Oarb_101409_c1_g2,-0.048678560656996
Oarb_101414_c0_g1,0
Oarb_101424_c0_g1,0.231612456724051
Oarb_101426_c0_g1,0.449173525201538
Oarb_101433_c2_g1,-0.271373988202009
Oarb_101433_c2_g2,0.527204786642383
Oarb_101435_c0_g1,-1.15282495394253
Oarb_101440_c0_g2,1.6412693372586
Oarb_101442_c3_g1,-0.0749424767511013
Oarb_101442_c3_g3,-3.90367191547059
Oarb_101443_c3_g1,-0.815351297284565
Oarb_101447_c0_g1,2.53969849082454
Oarb_101461_c5_g1,0.0167147662622096
Oarb_101461_c6_g1,-0.539377120903604
Oarb_101470_c5_g1,-0.528191875366784
Oarb_101473_c0_g1,0.530867985853524
Oarb_101476_c0_g1,2.14124024096071
Oarb_101483_c0_g1,0
Oarb_101490_c0_g1,0.177054871997802
Oarb_101507_c0_g2,-2.28390550175472
Oarb_101513_c2_g1,0.109186525720953
Oarb_101564_c0_g1,0.37642143265539
Oarb_101571_c1_g1,-1.15730604500816
Oarb_101575_c0_g1,0.793349623690133
Oarb_101581_c4_g1,0.0167147662600407
Oarb_101584_c0_g1,0.0279219380437065
Oarb_101585_c0_g1,-0.307972884285923
Oarb_101589_c0_g1,-0.964500929387199
Oarb_101614_c2_g1,0.349256431171783
Oarb_101615_c0_g2,0.636775903149709
Oarb_101618_c0_g2,0.17705450960063
Oarb_101630_c1_g1,0.0800251179013657
Oarb_101630_c1_g2,-0.0189233698144507
Oarb_101647_c0_g1,-0.100764159641113
Oarb_101655_c1_g1,0.658026680388778
Oarb_101658_c3_g2,0.183184562749686
Oarb_101659_c3_g1,0.00291961324984096
Oarb_101669_c0_g1,0.0167147662622096
Oarb_101670_c0_g1,-0.0763660981920393
Oarb_101671_c3_g1,0.196431077253356
Oarb_101672_c1_g1,0.242119828969483
Oarb_101684_c1_g2,-0.231940940622687
Oarb_101684_c2_g1,-0.361363566518064
Oarb_101687_c0_g1,0.572329512576026
Oarb_101729_c0_g1,0.174405960034952
Oarb_101730_c0_g1,-0.253662722672356
Oarb_101736_c0_g2,0.139808278453339
Oarb_101738_c4_g2,2.57634399828189
Oarb_101749_c0_g1,0.0237350634576294
Oarb_101749_c0_g2,0.322726066305564
Oarb_101749_c0_g4,0.211571855967192
Oarb_101756_c0_g1,0.760315139161845
Oarb_101762_c0_g1,0.313522733007843
Oarb_101763_c0_g1,2.78355839890424
Oarb_101765_c1_g1,0.278499094983539
Oarb_101765_c1_g2,0.177054385213767
Oarb_101770_c0_g1,-0.844343370130851
Oarb_101775_c0_g1,0.17705450960063
Oarb_101787_c1_g1,0.51704481157361
Oarb_101792_c1_g1,-0.0967478794986747
Oarb_101810_c0_g2,1.77664479594126
Oarb_101812_c0_g1,-0.304824231553083
Oarb_101815_c0_g1,0.0167146747361516
Oarb_101818_c4_g2,-0.693728258443573
Oarb_101820_c0_g1,0.27827695236008
Oarb_101821_c0_g1,1.29153231138665
Oarb_101827_c0_g1,0.682305422351669
Oarb_101833_c0_g1,0.926666720302034
Oarb_101834_c6_g2,0.238770141364543
Oarb_101835_c0_g1,0.116059710398137
Oarb_101836_c0_g1,0
Oarb_101839_c1_g1,0.0167146747361516
Oarb_101852_c0_g1,0.422710821776064
Oarb_101864_c0_g1,0.150540823341064
Oarb_101870_c0_g1,1.91912847758295
Oarb_101878_c0_g1,0.0233640257797793
Oarb_101883_c0_g1,0.421278404156503
Oarb_101883_c0_g2,0.0207182597848357
Oarb_101892_c0_g3,0
Oarb_101895_c0_g1,-1.13288129234475
Oarb_101911_c0_g1,0.0167146747361516
Oarb_101917_c3_g1,-0.541733243199255
Oarb_101931_c0_g1,0.436189429509717
Oarb_101935_c0_g1,-3.3221660487378
Oarb_101938_c0_g2,0.921935286012328
Oarb_101940_c0_g2,-2.1197041241774
Oarb_101945_c0_g1,1.91969862720736
Oarb_101955_c0_g2,2.98149000636058
Oarb_101962_c0_g1,0.161165942987578
Oarb_101978_c1_g1,0.171583513087425
Oarb_101980_c0_g1,0.371643274927778
Oarb_101987_c0_g1,0.333403972668174
Oarb_101989_c0_g1,1.53575327069818
Oarb_101997_c0_g1,0.444176537253614
Oarb_101997_c0_g3,-0.374982534846198
Oarb_102000_c0_g1,-0.059533947596618
Oarb_102000_c1_g1,0.188951948884586
Oarb_102002_c0_g1,0
Oarb_102018_c0_g1,0.213261464155228
