sample_uid	129926	129899	129905
134749	0.8852687921805911	0	0
134756	0.8771769019248395	0	0
134762	0.8639455782312925	0	0
134752	0.8501378209778035	0	0
134765	0.8475464978235061	0	0
134763	0.8471400394477318	0	0
134738	0.8465616557067849	0	0
134745	0.8465191472163281	0	0
134760	0.8458194464570352	0	0
134776	0.8448117539026629	0	0
134769	0.8444728253157372	0	0
134766	0.8443959429965335	0	0
134770	0.8388204088001248	0	0
134754	0.8384129846708747	0	0
134746	0.8380776959142666	0	0
134755	0.8373119358074222	0	0
134744	0.8369730827831386	0	0
134777	0.8364554830561987	0	0
134774	0.8346064430421787	0	0
134739	0.8344997098282866	0	0
134764	0.8341717905720142	0	0
134773	0.8339151642676104	0	0
134767	0.8332283235593467	0	0
134741	0.832942199043894	0	0
134747	0.8303197992407181	0	0
134768	0.8296945801212263	0	0
134743	0.8294749716082817	0	0
134772	0.8289911851126347	0	0
134740	0.8286485270969193	0	0
134750	0.8281612270376315	0	0
134753	0.8273875882571535	0	0
134757	0.8262663059491603	0	0
134771	0.826016664593956	0	0
134759	0.8239616287376262	0	0
134758	0.8218250235183443	0	0
134742	0.8208646486933738	0	0
134775	0.8094555873925502	0	0
134761	0	0.9402697495183044	0
134748	0	0.7796984185362266	0.11143802868701728
134751	0	0	0
